stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,val_score,best_score_so_far
stage2_soh,0,0.4397166961861036,0.9901558052874035,0.13652447716910304,0.0836588212221098,209.5931698717389,6.388755307349745,0.6626305431173025,0.45623264826219295,172.1743486770982,54.71594755561978,0.16517348534920637,0.9745098039215686,0.47615350876249524,0.22923481178780397,77.34550846964356,20.800575883177935,0.5894083276722232,0.4439198351264292,138.32578128879368,47.63571483170046,10.585680840327962,5.096269397205536,11.55350645176559,6.548132695182344,0.06188515559442363,0.046609534983576756,6.197391490207199,4.031616076967776,-0.5894083276722232,-0.5894083276722232
stage2_soh,1,0.05896929472781925,0.9905372494938529,0.1354983711879789,0.08320849739395464,209.45836007925217,6.388432338531969,0.4754952453847639,0.31917950720164884,144.85584911966117,34.97499473912112,0.1513949380201452,0.9745098039215686,0.4811944108141169,0.23487139161785736,79.39342491137896,20.878338173370935,0.5728172313847251,0.4073673267100079,130.04655541832014,43.99180893462853,10.697748438873031,5.221579898995279,11.747809402131061,6.505044730153732,0.06014316701531949,0.04277169020854557,5.56772229741654,3.4676030935745303,-0.5728172313847251,-0.5728172313847251
stage2_soh,2,-0.06218337450857569,0.9906546169419911,0.1355147192171379,0.08309292578864579,207.51278213659853,6.35642947843129,0.42447596845913266,0.2838358079914106,134.30384770998086,30.276332184466504,0.11335287029836692,0.9745098039215686,0.4774423042875518,0.23155644605045808,77.51895844534022,22.54673797483538,0.4992428702121505,0.3277132723498724,125.64226590040701,27.182430767143956,10.614332898636109,5.147883170663383,11.503687332569182,6.647932887689414,0.05241819847456763,0.034408381927389146,4.34978420953805,2.429017603263662,-0.4992428702121505,-0.4992428702121505
stage2_soh,3,-0.1365666252210776,0.9906692878730085,0.1358413615097066,0.08342420878306966,211.3391454316151,6.386777203476003,0.3956887766733538,0.26335983114509687,126.15025776635525,27.87262378756146,0.12517486454225055,0.9745098039215686,0.4738421843918273,0.22849301831778504,78.20990219222882,21.12900330200231,0.5205968195470106,0.34938347678375886,114.37920599662775,33.277091658336744,10.534296272838475,5.07977810022136,11.41547365707135,6.596049608447823,0.054660264653649766,0.03668365343305374,4.700605300373452,2.716142043391784,-0.5205968195470106,-0.4992428702121505
stage2_soh,4,-0.1684392449072712,0.99039054018368,0.13561394175260125,0.08311451028805233,210.72728383047524,6.373994772678973,0.3752595654199315,0.25276851906807646,123.70809306782219,26.78744379615148,0.1330297034745123,0.9745098039215686,0.4777609468383111,0.23419368436706126,78.33249108975615,21.34181284749555,0.544523949360652,0.37527550450142694,131.18948992748003,35.784725909951284,10.621416850098006,5.20651334476837,11.871680129221463,6.589562043792588,0.057172502913487556,0.03940219690917188,5.089241329341623,3.043551461667995,-0.544523949360652,-0.4992428702121505
stage2_soh,5,-0.2320852048790403,0.9905372494938529,0.13582696069276448,0.08329004406443516,210.6395913014588,6.365827355018841,0.35961262721185816,0.2395355693902372,117.90159162356234,24.702615506748863,0.1357734223791197,0.9745098039215686,0.4772061228302596,0.2306196878938114,80.1066537523015,21.410572777700793,0.5504711910910834,0.3674775699683118,119.45137669671963,32.17290653098412,10.60908219380817,5.127057485903425,12.090541464206238,6.409916991241427,0.057796935861863,0.03858344975335408,4.976856109115137,2.811479860421864,-0.5504711910910834,-0.4992428702121505
stage2_soh,6,-0.2498767345200185,0.99039054018368,0.13594521067786375,0.08333292239939175,209.69644038604562,6.354897350133822,0.3496714809073036,0.23327599794312703,116.11178657661324,24.24391931994809,0.13675523768453038,0.9745098039215686,0.4780439407338694,0.23345485547301817,76.24756447035914,21.622716953830896,0.5533235792478549,0.361039954224857,128.93944363267238,29.83972067995304,10.627708272933317,5.190087955216417,11.63292843408201,6.649206099500621,0.05809642346088391,0.03790752979559882,4.891539127885772,2.704400251893734,-0.5533235792478549,-0.4992428702121505
stage2_soh,7,-0.27669897982273256,0.990595933217922,0.1363269600859051,0.08331022170832189,213.45829404078742,6.392422076137951,0.34529187192128363,0.23036840474173323,114.77142982296557,23.767010785685954,0.12302269830423243,0.9745098039215686,0.4781019076763534,0.2295556473783126,73.2263220030603,20.679131733454874,0.5258669639586339,0.3381144243420339,116.85843230153073,30.043700835208963,10.628996974037337,5.103402103571954,11.293257201963028,6.240523125200127,0.05521360550685156,0.03550045490833644,4.577035256663518,2.4243865709745793,-0.5258669639586339,-0.4992428702121505
stage2_soh,8,-0.31569588492077627,0.9905812622869047,0.13616031716140922,0.08370891644609076,212.88520348263003,6.421387819873061,0.3364482467590975,0.22292373087881837,110.37997120312829,22.87268359059512,0.12695484751579808,0.9745098039215686,0.47495433411545923,0.23342002228851996,78.17515538858211,21.214148621262375,0.5372752181791142,0.34673945537823087,114.32115856372886,29.3665547871238,10.559021202518451,5.1893135558536825,11.983745138953978,6.691728551803139,0.05641141957623094,0.03640604338176333,4.658455751228595,2.6410404788508055,-0.5372752181791142,-0.4992428702121505
stage2_soh,9,-0.33182225428485124,0.9909040227692849,0.13632841450903,0.08333388807144095,210.05014744777156,6.383604418976101,0.3311309981708056,0.2193693720209447,110.12561944280495,22.30729887248344,0.11832671817026887,0.9745098039215686,0.47755335582302305,0.23084007046532398,76.45225471138929,21.393547042486304,0.5167491557991785,0.3296673541505109,105.41389781130542,26.655401006517586,10.616801758131405,5.131956955343157,11.473383992849467,6.578982816449651,0.05425627770855518,0.03461355150270604,4.445718238798265,2.334590929635038,-0.5167491557991785,-0.4992428702121505
