stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soh_rmse,train_soh_mae,train_soh_mape,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_score,best_score_so_far
finetune,0,-1.7921086591896853,0.9694849009018526,0.19143968107854,0.11955346298383096,233.0044482507546,0.3422624387171505,0.229275008103261,871.7682517987853,2.7833881974220276,0.871875,0.39115284744421075,0.21332171029880556,84.99059206666321,0.6237212071496447,0.4141354894527467,847.212786206401,8.703859406194923,4.746794466796615,11.23989629319003,0.0664415879769698,0.04411557472823265,5.445886827973294,0.7703875945406145,0.7703875945406145
finetune,1,-1.8294101316966989,0.9689831381300094,0.1914704971551106,0.11981995678656697,236.6666899249596,0.3413102760784492,0.22914472124986512,792.960157207276,2.4259600043296814,0.86875,0.3957554434698928,0.21826514869826497,105.32717709301545,0.6110819380593993,0.4079495188711917,475.06758677895675,8.806275491656121,4.85679491795062,12.105597319524561,0.06509519589136868,0.04345661724630334,5.374910043990124,0.7680662618470708,0.7703875945406145
finetune,2,-1.8881379661012534,0.9667648185071237,0.19816668100907586,0.12224733618379713,233.31173711372747,0.3302711711279727,0.21933483204701013,806.3958929497263,2.614845132827759,0.8671875,0.3822446052956974,0.20630090255745018,90.86652835970901,0.5819619846518352,0.392059999279445,621.9341062272262,8.505634839203779,4.59056876730526,11.34955605820657,0.0619932077071199,0.041763994236076796,5.145291142516399,0.7707668410052467,0.7707668410052467
finetune,3,-1.884917653455547,0.9658405186642547,0.1976512741356958,0.12229601070260802,235.96587738294045,0.3302019481101044,0.21910843753951528,781.6937322079652,2.623588836193085,0.87109375,0.409167717685324,0.23359567143925233,103.75219878280384,0.6091612417310468,0.4094202815897006,310.411442936299,9.104722898298286,5.197926826050793,12.719520139483867,0.06489059469463745,0.043613289497275984,5.361718221049605,0.769260854058363,0.7707668410052467
finetune,4,-1.940858436211946,0.9686266224763314,0.19281649926319783,0.1191431852972906,232.99141881072677,0.3248284219355138,0.21482719465673664,748.088577694156,2.9902981162071227,0.8859375,0.415054106885581,0.23333128516023863,117.22020345936419,0.6546262572078521,0.4307455959788058,413.87493815042313,9.235705673083494,5.192043737463296,12.77151391348412,0.06973373261977231,0.045884957906592604,5.7810122498253405,0.7789694635906568,0.7789694635906568
finetune,5,-1.9940002878790837,0.970963780650443,0.1902312636371799,0.11712448966348325,222.83114303827847,0.31561656556103707,0.20861142969347254,737.47435843752,2.6550909161567686,0.88359375,0.4105509125861602,0.2307053424665355,136.6575619705904,0.5762693046218664,0.38899123507881084,311.04594344407764,9.135501511550649,5.133611774068937,13.094452012412047,0.06138679768949647,0.04143709560556145,5.205191079980261,0.7849117282791973,0.7849117282791973
finetune,6,-1.9753643866331942,0.9695245137522612,0.1901498697799862,0.11793041271485474,231.00683145671957,0.3162423415451049,0.2094822466685316,734.1286164716115,2.64107084274292,0.8359375,0.44705145596143936,0.24146546117335674,123.36230042931172,0.6516646097360766,0.4113214418070129,665.1944099360238,9.947704688460918,5.373043893941512,12.78575480377604,0.06941824466347686,0.04381580968699653,5.458010448761836,0.7260658934302484,0.7849117282791973
finetune,7,-1.965144164886516,0.969947050823287,0.19377819315293907,0.1193562973382304,231.1673724554306,0.31630575259741883,0.20828601227122054,686.0231658904628,3.574802350997925,0.82109375,0.4224582900001265,0.2500935224990826,160.29846723351446,0.70996971827519,0.4707421279192204,649.8088309679785,9.40046219251077,5.565033888713933,13.752263130906615,0.07562916694829669,0.05014556832432745,6.238419587931256,0.7078509491724683,0.7849117282791973
finetune,8,-1.930971552373559,0.9659065400816025,0.19687400101703048,0.12187914976415573,240.48367230706225,0.3247049673386791,0.21413966420309755,763.2779280919588,3.468562698364258,0.77890625,0.4805861006836096,0.27687100669645587,177.24566435322095,0.736321405212913,0.49430168811086334,1021.7130491312415,10.69391127612171,6.1608814112080434,15.145701529052547,0.07843626700378734,0.05265523856271644,6.629940297925345,0.6572154994103477,0.7849117282791973
finetune,9,-1.9916282378528367,0.9698678251224697,0.19666944440173081,0.12077301621294717,234.94756591831108,0.31295089948999016,0.20671719460839943,809.5867265506927,2.772166681289673,0.87578125,0.40500298642299076,0.2293763001614934,105.02534464453758,0.5919580830412985,0.3979714193322252,548.4670344322848,9.012050061777432,5.104038169570113,12.389852817135713,0.06305803690567549,0.04239370524425433,5.246659061800692,0.776085143053571,0.7849117282791973
