config,pulse_widths,num_pulse_widths,pulse_width_sum_ms,final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
P3_30_50_70_100,"30,50,70,100",4,250,finetune,0.9607843137254902,0.3731068057975941,0.25202262662716357,126.4648555711743,23.931767159738364,0.6068825264577884,0.431011760290073,148.60374709242862,48.21033328336013,8.303727135572766,5.608922407696793,14.658581098612085,7.396291649183736,0.06437626634466362,0.04572042638971245,6.035158663869955,3.478329813773813,0.87890625,0.4082422451240408,0.22900107888926868,110.8448865151881,18.486664847808633,0.5927161960065718,0.39823021443407924,206.11363939436694,48.31222977448384,9.085688483963605,5.096563352103082,12.862706642442394,6.355890205586817,0.06287354477583379,0.042243058966509775,5.2521636900793345,2.8577428412376844,27264,204,512,8,cpu,14422.673467874527
