config,c_rate_indices,c_rates,num_c_rates,final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
C1_0p5C,1,0.5C,1,finetune,0.8764705882352941,0.3398658899924316,0.23447733942200155,133.0622998879044,24.243386623387323,0.5847670994660362,0.421381034097616,145.370581150079,44.84933582920955,7.563457321043052,5.218115149800785,12.225516999984535,8.036124651386565,0.062044535447867345,0.0447090654228009,5.788598530732866,3.726435322545379,0.821875,0.46006616406564355,0.2704247210680478,403.12986500344334,21.19368009839259,0.7572378129987073,0.4999855870453757,209.78645888482106,57.51537559044808,10.238423152273313,6.01809683342656,14.75572774922578,7.144591003168859,0.08034389823566435,0.05304910879422915,6.473303739418265,3.549984617355988,68163,510,1280,8,cpu,16558.18260550499
