stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,train_score,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,val_score,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,test_score,score,best_score_so_far
stage1_soc,0,2.386436739090038,0.3900063084077872,0.749840702334246,0.5825790299787653,804.093207494734,61.002491092682156,1.7025798382991926,1.41340191796227,697.2520703750213,234.92458414580278,0.16505409770751342,1.9978106470669017,0.6450980392156863,0.7320894481511763,0.5322120755381298,189.49809647977045,70.08703335665453,1.7887087176325798,1.5249192812644383,504.3091791433737,216.9324236026767,16.292094791862432,11.843975631582287,35.62537739440408,20.467039971217417,0.18978427743011161,0.1617958816218302,21.4841531631999,19.797696851838353,0.4254712047703334,2.1121774435043337,0.4953125,0.645310292232281,0.48156994765122363,307.864559059917,56.68615553890942,1.7106062205976846,1.455353020160692,850.3440925721658,258.6589195290411,14.360890568445594,10.716973528111568,37.27405876876989,18.399315756566054,0.1814975028316889,0.15441481254840211,20.07700199136807,17.89957243105368,0.30171941233031574,0.4254712047703334,0.4254712047703334
stage1_soc,1,1.5808968700461654,0.5814884908234673,0.6589103476281234,0.4944154635646933,683.0477529654089,50.941676733284204,1.7087980461429426,1.4160614483195466,724.813366602542,229.04316236091452,0.38381538653503033,1.8796300294352513,0.5725490196078431,0.7118204323139591,0.511586643191164,164.63662280029808,74.98419555822247,1.7212471487641214,1.4666901676020785,493.04007829289145,209.16561612657847,15.841023234702774,11.38497229562583,37.422168047005876,17.896366667388378,0.18262651888854908,0.15561769835874803,20.64623721332866,18.921928674097238,0.35900288991365537,2.201713836193085,0.40234375,0.630100395545852,0.4611517483706848,243.22832147530897,60.250156313051804,1.6458575581812096,1.3956593408525806,818.3918429897961,244.38491398637012,14.022405866589096,10.262582006696027,39.052445763951994,16.779472455405177,0.17462758712649742,0.1480812370014406,19.237172155950653,17.203938236298416,0.21331363133624442,0.35900288991365537,0.4254712047703334
stage1_soc,2,1.2502799130901983,0.6369584672036148,0.6033273305783323,0.44724636132349627,644.2521249457694,45.001893319759056,1.6637643120078933,1.3762526030297269,704.4030416242466,217.26056026614322,0.45596026803011513,1.6055553613924514,0.7058823529411765,0.6822472538154493,0.48256691151170755,188.80366288939737,64.10952979309175,1.7079876050055807,1.4463135853044542,489.59058789054154,198.25971213342885,15.182894602182316,10.73916020183031,27.624221038154467,18.904703569518443,0.18121966437587123,0.1534557169753464,20.361076748683978,17.81609296330256,0.5012081767965417,1.8345494747161866,0.58125,0.6135631240689768,0.4446573776654986,268.38440798504064,50.964651278922275,1.6436006383694928,1.3927390195633051,834.2625849867233,235.92743481264426,13.654381446649124,9.895512310855363,30.99561947802597,17.73209586307611,0.17438812505452225,0.1477713871861602,19.157432396393865,16.03327566837747,0.397181062779307,0.5012081767965417,0.5012081767965417
stage1_soc,3,1.0214673277952704,0.6751610111057319,0.5558335521389813,0.40761579303095086,628.685576100557,40.04052405025413,1.6436251883678323,1.3558566359625228,697.2620793646672,208.58839818511944,0.5084109454640375,1.4729974293241315,0.7254901960784313,0.6857271582298577,0.4939772910036731,187.45785829165058,78.90897432887704,1.6701761156781176,1.4050938762651355,477.6378605603658,188.36480096951308,15.260337232627737,10.993089533503777,27.833854084936394,18.34207299841748,0.1772078171087171,0.14908225324769134,19.77991236546482,17.431107927855965,0.519772048609474,1.825986909866333,0.6015625,0.6254071576107999,0.4503394791401661,311.55324153377313,52.84582601104627,1.5794028201898045,1.3189038761964185,776.1877397152982,220.5279847871069,13.917961419927927,10.021963164744937,30.07439838220385,17.42389029781622,0.16757665462576096,0.13993738425728774,18.17366609307283,15.689011906924613,0.41394035271676,0.519772048609474,0.519772048609474
stage1_soc,4,0.8676017191275646,0.7018323724014495,0.5225432839180775,0.3801630660152834,629.3781538470329,36.52197366018078,1.6404505972752663,1.3559478774971392,699.0278228953537,208.78252967874982,0.5450693872260263,2.0537518847222422,0.6843137254901961,0.7765956904450818,0.525495527661862,172.45338878682222,68.60855453232564,1.6965612368686627,1.4416179987547153,497.51470081353375,190.70906702373907,17.28254742044911,11.694503958481983,25.93502653009693,18.748983246185098,0.180007312135879,0.1529575092505961,20.206172983296987,17.85081166300828,0.45133501835667156,2.591867446899414,0.45,0.7437630137568694,0.5226205265546013,423.40281718370244,55.65507583321926,1.6349359605903575,1.374167813277745,833.4441908324316,226.26338739832406,16.551881130659243,11.630522991833043,29.205972334803334,19.948286771164614,0.17346879168555743,0.14580095850139624,18.843474878457062,15.822419843995089,0.22687109587293922,0.45133501835667156,0.519772048609474
stage1_soc,5,0.7308819864680925,0.7223126916362249,0.49570582383635975,0.359027230869533,608.6413504669573,34.21434825624123,1.6229855667721167,1.344326306840616,691.3672876684852,205.90208859975147,0.573600944485317,1.4181104360842238,0.6941176470588235,0.6477049055695967,0.4469959359177772,182.42275183163068,63.30950100425731,1.6823191037188578,1.4241600099001446,489.3260915055246,194.80665738742914,14.414180870033645,9.947555149088632,23.634247256300746,18.097260212630353,0.1784962036349507,0.15110519435578593,20.023783626362437,17.656164419786734,0.4998061753879445,1.7751766681671142,0.6125,0.6043656156408104,0.4242777446121181,324.1393627105716,45.029524806439696,1.6196356403430874,1.3666296574636363,804.2722386973018,229.30298679902012,13.44969788026381,9.441979051541832,26.833792055396714,17.35410409090153,0.17184540818328395,0.14500115055042379,18.79476345781499,16.202526887290496,0.431190315307757,0.4998061753879445,0.519772048609474
stage1_soc,6,0.6746463078100486,0.7347241171896777,0.47827001587718776,0.3456224799957192,608.5544372868446,32.29784484868728,1.6214797947666881,1.3404792517316524,686.8576598943309,204.9860200925492,0.5912431124265214,1.8310480220645082,0.6196078431372549,0.7771637997072492,0.5162911204365539,202.4252463138013,60.22830227659776,1.6917284931297325,1.4272457759023882,491.9229096893769,183.79633000688673,17.295190260712335,11.489666864604546,25.911936723054268,15.383343994582294,0.1794945518583355,0.1514325980662287,20.047690070233518,17.630006937664866,0.38645870322508014,2.0865437030792235,0.56015625,0.7102152153541931,0.4900061213353183,483.5618579399641,49.131015602954776,1.621151132540369,1.3665289315395057,810.3433786963917,225.93541929175595,15.805300350107103,10.904714167850312,28.75841483851476,18.346308656194182,0.1720062038392657,0.1449904634013418,18.772653980215026,15.925283817943658,0.34709168539374213,0.38645870322508014,0.519772048609474
stage1_soc,7,0.5812968636184134,0.7505098073735017,0.46278600451617685,0.33342698224000517,607.472973716383,31.137267319641886,1.6232256283902933,1.3447489167851487,693.5824798007319,205.7645118543083,0.6116740060186486,1.5585773383869845,0.7313725490196078,0.7019369284752026,0.4792328596005545,190.58159611805186,62.221530071820055,1.7027470957832855,1.4525961677306423,503.7143353007252,189.23672414248375,15.621073361332238,10.664963408098789,27.347402567921907,15.998673185991354,0.18066363966021187,0.15412230698768076,20.351323764204952,17.579229493037644,0.520791470477047,1.9967743635177613,0.5625,0.6323420189793555,0.4441435992943298,396.9894804959712,48.409308046293106,1.6281587455900421,1.3871113742687158,805.8569100427757,229.21780022616935,14.072291494033301,9.884078563317777,28.85048654918092,17.139823277968482,0.17274972052593018,0.1471742868392238,19.006336738645658,15.76900491739844,0.37279739430619335,0.520791470477047,0.520791470477047
stage1_soc,8,0.46183708204669455,0.7638601587371447,0.44719687901112853,0.31924996863910826,579.3811986510425,29.53086023495742,1.6227580079553399,1.3443069641542562,682.3138756606202,205.221748017097,0.6297010950338062,1.7129073760088753,0.6,0.7021054310808968,0.48209489770051017,190.9011617115364,59.10399845785777,1.6928785943130973,1.4351816587807502,493.9826628430999,190.99591051018893,15.624823258877653,10.72865589286299,25.699991196131947,16.531857715328336,0.17961657906148196,0.15227460536623966,20.138023962337037,17.492302099909963,0.38936837067573093,1.882781732082367,0.56171875,0.6252695928286309,0.43008810708197415,417.03393337545714,41.29950104284195,1.622923457880756,1.3800984270579648,838.9940116633479,232.21075936949467,13.914900020153924,9.57128425649054,26.54628614780513,15.953027773706864,0.17219424981946402,0.14643020419126224,18.941710284807755,16.206384877813054,0.3741378721514108,0.38936837067573093,0.520791470477047
stage1_soc,9,0.4159525025347883,0.7699338350718131,0.43685860047338465,0.31191774967964636,578.6470965175305,28.813650763835003,1.6175145753625377,1.3371075512211745,672.039504129664,202.2179407791598,0.6388762549297977,2.1757122899971755,0.5411764705882353,0.7691237391433897,0.5199797879055361,220.7741304083672,70.33562814839308,1.7435770447976404,1.4888710455786365,512.0880542830004,200.46985902560704,17.116264817695065,11.571755358315368,26.746892546830885,16.390237474324344,0.18499574935186336,0.15797111781606363,20.900183575458385,18.63805315674706,0.31043934884521834,2.2124022126197813,0.52734375,0.6898203122940488,0.4663618837312242,477.8036345571239,45.04504944165857,1.685136151217416,1.4424028622597689,859.9795149664617,250.94632081541337,15.351427268387585,10.378529613080342,27.605379877020273,16.76005572171195,0.17879509596925305,0.1530407842700107,19.78467059614865,17.443534337988904,0.32039765631178535,0.31043934884521834,0.520791470477047
