struct_mode,stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,val_score,best_score_so_far
independent,stage2_soh,0,0.6949880360343262,0.9892902203573839,0.15647628223987178,0.0897291302438026,224.64764918071566,6.001241111700304,0.7912558330824472,0.5955593672969727,205.9734655836481,72.05572824952793,0.3646663142185585,0.9764705882352941,0.463066593510034,0.22888808536763286,75.16651990204898,21.279338220480565,0.8990128907311271,0.7430178256121044,223.78117729792,75.72576493091587,10.294737046997488,5.088561094829733,10.645714615586815,6.821731107073267,0.0943922065777597,0.07801344431123546,10.333101585349835,7.964493727815983,-0.8990128907311271,-0.8990128907311271
independent,stage2_soh,1,0.32485334977556996,0.9890114726680556,0.155926311876127,0.08957184502580573,220.39591183704485,6.029914492681742,0.6087900202013443,0.442264726357741,182.29525661746337,51.8089179641057,0.26937044099265456,0.9764705882352941,0.45739011220784376,0.22278616127064998,68.77124245812865,19.843363267036732,0.763219724164249,0.6089561464593691,192.26590930253718,65.6363172327131,10.168539469419525,4.952905219541863,10.305089909988869,6.5597411490558715,0.0801345504722897,0.06393758639727931,8.495685582412955,6.4291998748382815,-0.763219724164249,-0.763219724164249
independent,stage2_soh,2,0.2111471727783805,0.9893929168745048,0.15620009886790448,0.08956710866112985,221.61959968891392,5.964197683490889,0.5590289239729139,0.3964389325407511,169.20488457308724,45.68123135366487,0.23926790526100233,0.9764705882352941,0.46331183775421686,0.2268429924916549,72.39227333653538,20.776662317406252,0.7088891673530564,0.5638107015395208,151.17778500016686,64.60510095287222,10.300189232582753,5.043095294251692,10.44006581254131,6.543396652377645,0.07443009262204008,0.05919752292671705,7.7304304883094295,5.467694341139682,-0.7088891673530564,-0.7088891673530564
independent,stage2_soh,3,0.14967929847342373,0.9893195622194184,0.15558417173620712,0.08926596722741059,223.72985647262445,5.9972007335742,0.5290291091763917,0.3719192646415294,163.88298210220768,42.35034515539456,0.203567267574516,0.9764705882352941,0.46108864860563054,0.22375442604077797,69.36379668387256,19.566697129794306,0.658555381874434,0.5140193134874982,194.51903862720818,54.85297678355163,10.250764057000662,4.974431348483235,10.62238476156848,6.624035917888185,0.06914527732548198,0.053969656857991745,6.88626239462614,5.580230208049142,-0.658555381874434,-0.658555381874434
independent,stage2_soh,4,0.09534718757191683,0.9894369296675567,0.15618289549124095,0.08955328236594996,219.87871325459588,6.0114212775825,0.5021281062226295,0.3509661370273241,158.11314725118515,39.67776286536876,0.21889788257140738,0.9764705882352941,0.4644102686816859,0.22792263524058987,73.1867891632509,20.13826492623392,0.6811899255319909,0.5316188766310612,168.65746795989514,63.06478736814729,10.32460917071059,5.067097540064187,10.859921296964787,6.71923228807797,0.07152180000134693,0.05581752980514661,7.317609942965561,5.224673001668788,-0.6811899255319909,-0.658555381874434
independent,stage2_soh,5,0.059366522058295845,0.9892315366333148,0.1553693207637108,0.08931589324875365,223.82135787917676,6.040905319767209,0.4841785951202234,0.3374340059637327,153.652218800173,37.70144523772028,0.20206880698017046,0.9764705882352941,0.4622520106552771,0.22570720173637657,70.87417049442276,22.217607065433075,0.6571340806968813,0.49561133467336643,152.96201049514363,54.476514783667916,10.276627521477305,5.017844785297091,10.468858078278044,6.7494648230033425,0.0689960472579891,0.05203690399447111,6.873847146673436,4.683705126464986,-0.6571340806968813,-0.6571340806968813
independent,stage2_soh,6,0.02338102997346597,0.9893342331504357,0.15552357639620285,0.08928997662067323,219.41180778679993,6.066196454368548,0.4709025483941042,0.3268541862562857,148.267164789574,36.255535761323806,0.2481270441237618,0.9764705882352941,0.4623290809635019,0.2254656832263458,71.67855262246088,19.520159525209102,0.7282471465315188,0.5619617373992999,140.83532336059633,64.0083159225716,10.27834092203011,5.012475428950516,10.383841723594681,6.5258719726549925,0.07646259114167239,0.05900339022085934,7.809078807048493,5.344769144448517,-0.7282471465315188,-0.6571340806968813
independent,stage2_soh,7,-0.008217150415510436,0.9894369296675567,0.15701148849554009,0.08998792180146108,223.1358214254203,6.067833183417602,0.4601376387933807,0.3177086209980097,142.9988929541268,35.253716715935475,0.25465453547589917,0.9764705882352941,0.45872990632504235,0.22371540556424388,72.43266241919744,20.42999501942522,0.7465627914808477,0.5599017043433645,144.27811884956233,64.2911980155024,10.198325310866485,4.973563858685878,10.388183485327545,6.633921783985186,0.07838564937530457,0.058787096252466156,7.917517247968593,4.979072058812656,-0.7465627914808477,-0.6571340806968813
independent,stage2_soh,8,-0.03704946800683387,0.9896276517707814,0.15609183458122633,0.0895408059997765,225.02865334139935,5.976441915068758,0.449705956668061,0.30893870371065585,140.99729139610605,33.7484883041855,0.22094781848729825,0.9764705882352941,0.46427264762233955,0.2297531376775427,73.23156521478272,21.59558885286893,0.687353892605112,0.532415398268723,143.8242778165616,63.57868235271389,10.321549626709887,5.107792639897402,10.670728968044902,6.910550199488781,0.07216898811099838,0.055901160902921715,7.2411209952178535,5.066975373116134,-0.687353892605112,-0.6571340806968813
independent,stage2_soh,9,-0.05128068286874289,0.9893782459434876,0.15553415551603736,0.08933724396281424,223.57752313818565,6.002153639235464,0.4424336846953307,0.30422046214608156,138.8025152545282,33.570141371013804,0.23111599187056223,0.9764705882352941,0.4612233022787809,0.22297486276639736,68.84344363512152,20.000300887257147,0.7052904819378226,0.5270164011393254,132.5638783369178,59.9205167143271,10.253757631093295,4.957100366214761,10.324966061228931,6.511851941895813,0.07405224725338594,0.055334291108722906,7.394294799119224,4.785338106657209,-0.7052904819378226,-0.6571340806968813
