final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
finetune,0.9607843137254902,0.37068915230488086,0.22457690987571635,121.22225571290572,22.22073332695551,0.49986006722923915,0.34248424000928507,159.0662265762064,32.215400211403676,8.249723988434306,4.9979814869963,11.627051188361618,6.421045291565905,0.05303308235399057,0.03633615904954178,4.827701329136006,2.8288157051655682,0.86328125,0.4010604590223461,0.22928315833451052,202.33174813738094,18.442949382153202,0.626409190749749,0.4162863845940592,207.08207471431518,46.82255017467847,8.925640443041253,5.1027195149764495,12.11215759939037,6.07949388451121,0.06645942010225217,0.044166260848552824,5.52147625874704,2.997018278854365,27266,204,512,8,cpu,14589.452569246292
