config,pulse_widths,num_pulse_widths,pulse_width_sum_ms,n_test,test_cls_acc,test_material_acc,test_soc_mae_raw,test_soc_medae_raw,test_soc_rmse_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_mae_raw,test_soh_medae_raw,test_soh_rmse_raw,test_soh_mape_raw,test_soh_medape_raw,n_mc_soc,n_mc_soh,checkpoint_path,predictions_path
P6_30_50_300_500,"30,50,300,500",4,880,512,0.86328125,0.93359375,4.985042899780755,2.4036280039248403,8.832921882221434,11.816835607038595,5.643621263431794,4.326338292221945,2.45303277479735,6.519746476792198,5.422194022572233,2.9046566502244806,500,500,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P6_30_50_300_500/checkpoints/finetune/best.pt,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P6_30_50_300_500/metrics/retrospective_test_predictions.csv
