label,count,mape_pct
LMO_26Ah,40,112.05393272067386
LFP_68Ah,60,81.68617846531987
LMO_25Ah,20,62.660552456225325
LMO_24Ah,30,53.0032376186159
LFP_35Ah,10,50.94300499815524
NMC_21Ah,30,45.632529742083676
LMO_10Ah,20,44.32910666916907
NMC_15Ah,30,43.10378358361967
