label,count,mape_pct
LMO_26Ah,20,87.81137772554253
LFP_68Ah,30,74.76741947640839
NMC_21Ah,10,71.47719849721236
LMO_24Ah,20,21.671067480169523
LMO_10Ah,20,21.516093974878622
