label,count,mape_pct
LMO_10Ah,20,102.04718300530533
LMO_26Ah,20,92.10652247103678
LFP_68Ah,30,80.92852158066867
NMC_15Ah,30,76.28001129143506
LMO_24Ah,30,75.59675303883206
LMO_25Ah,20,73.90509462481222
NMC_21Ah,30,73.2627983308315
