label,count,mape_pct
LFP_68Ah,10,105.27372257827021
LMO_25Ah,40,99.63679693927399
LFP_35Ah,40,61.6165271866618
LMO_10Ah,150,56.5493912835458
LMO_26Ah,10,26.60209938904782
