U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.4251,3.4428,3.4446,3.427,3.4258,3.4079,3.4063,3.4238,3.4252,3.4609,3.4642,3.4289,3.4261,3.3905,3.3873,3.4224,3.4252,3.4788,3.4835,3.4307,3.4265,3.3731,3.3682,3.421,3.4251,3.4965,3.5027,3.4323,3.4268,3.3559,3.3492,3.4195,3.4249,3.5139,3.5216,3.434,3.4272,3.3383,3.3303,3.4181,3.4247,20.0,0.7789400000000001,NMC_15Ah,500
3.4328,3.4528,3.4546,3.4347,3.4335,3.4137,3.4119,3.4316,3.433,3.473,3.4763,3.4368,3.434,3.3942,3.3907,3.4302,3.4328,3.493,3.4976,3.4384,3.4342,3.3745,3.3694,3.4286,3.4328,3.5127,3.5188,3.4402,3.4347,3.3548,3.3482,3.4272,3.4326,3.5323,3.5399,3.4418,3.4349,3.3355,3.3273,3.4256,3.4323,20.0,0.7807733333333334,NMC_15Ah,500
3.4161,3.4344,3.4358,3.4177,3.4168,3.3986,3.397,3.4151,3.4163,3.4526,3.4554,3.4196,3.4172,3.3808,3.3778,3.414,3.4163,3.4707,3.4749,3.4212,3.4175,3.3629,3.3587,3.4128,3.4161,3.4888,3.4941,3.4226,3.4179,3.3452,3.3394,3.4114,3.4159,3.5067,3.5134,3.424,3.4182,3.3275,3.3203,3.4102,3.4158,20.0,0.8263266666666667,NMC_15Ah,500
3.4161,3.4337,3.4353,3.4179,3.4168,3.3993,3.3977,3.4151,3.4163,3.4516,3.4544,3.4196,3.4172,3.3819,3.3789,3.4138,3.4163,3.4691,3.4735,3.4212,3.4175,3.3649,3.3601,3.4124,3.4161,3.4865,3.4923,3.4228,3.4179,3.3475,3.3415,3.4112,3.4159,3.5039,3.5109,3.4242,3.4182,3.3304,3.3231,3.41,3.4158,20.0,0.8238266666666667,NMC_15Ah,500
3.4282,3.4488,3.4505,3.4302,3.4289,3.4086,3.4068,3.427,3.4284,3.4695,3.4728,3.4323,3.4293,3.3884,3.3849,3.4256,3.4284,3.4899,3.4948,3.4342,3.4298,3.3684,3.3631,3.424,3.4282,3.5102,3.5164,3.4358,3.4302,3.3485,3.3417,3.4223,3.4279,3.5302,3.5378,3.4374,3.4302,3.3285,3.3201,3.4209,3.4279,20.0,0.7786066666666667,NMC_15Ah,500
3.4349,3.4563,3.4581,3.437,3.4354,3.414,3.4121,3.4333,3.4351,3.4779,3.4816,3.4393,3.4358,3.3931,3.3891,3.4316,3.4349,3.4993,3.5048,3.4412,3.4363,3.3719,3.3661,3.43,3.4349,3.5206,3.5278,3.4433,3.4365,3.351,3.3433,3.4282,3.4346,3.5415,3.5506,3.4451,3.4368,3.3301,3.3206,3.4265,3.4344,20.0,0.77022,NMC_15Ah,500
3.4107,3.4268,3.4291,3.4131,3.4116,3.3956,3.3933,3.4091,3.4109,3.4433,3.4477,3.4156,3.4121,3.3798,3.3754,3.4073,3.4107,3.4595,3.4658,3.4177,3.4126,3.3642,3.3573,3.4056,3.4105,3.4755,3.4839,3.4198,3.4131,3.3484,3.3394,3.4037,3.4103,3.4914,3.5018,3.4221,3.4135,3.3327,3.3217,3.4019,3.4103,20.0,0.77994,NMC_15Ah,1000
3.4317,3.4502,3.453,3.4346,3.4326,3.4144,3.4116,3.4298,3.4321,3.4691,3.4744,3.4375,3.4333,3.3963,3.391,3.4279,3.4319,3.4876,3.4953,3.44,3.4337,3.3782,3.3703,3.4256,3.4316,3.506,3.516,3.4423,3.434,3.3598,3.3494,3.4233,3.4314,3.5241,3.5364,3.4449,3.4347,3.342,3.3289,3.4212,3.4312,20.0,0.7561333333333333,NMC_15Ah,1000
3.4219,3.4391,3.441,3.4242,3.4228,3.4058,3.4038,3.4207,3.4223,3.4565,3.4605,3.4265,3.4235,3.3894,3.3852,3.4191,3.4221,3.4735,3.4793,3.4286,3.424,3.3726,3.3666,3.4173,3.4219,3.4904,3.4981,3.4305,3.4244,3.3561,3.348,3.4158,3.4217,3.5072,3.5167,3.4324,3.4249,3.3396,3.3297,3.414,3.4214,20.0,0.77272,NMC_15Ah,1000
3.4288,3.4477,3.4502,3.4314,3.4296,3.4107,3.4082,3.427,3.4291,3.4672,3.4719,3.434,3.4302,3.3921,3.3872,3.4251,3.4289,3.4862,3.4932,3.4365,3.4307,3.3735,3.3661,3.423,3.4286,3.5053,3.5143,3.4388,3.4312,3.355,3.3452,3.421,3.4284,3.5239,3.535,3.4409,3.4316,3.3364,3.3243,3.4188,3.4281,20.0,0.76966,NMC_15Ah,1000
3.4205,3.4377,3.44,3.4228,3.4214,3.4042,3.4021,3.4193,3.421,3.4554,3.4595,3.4254,3.4221,3.3877,3.3833,3.4177,3.4207,3.4727,3.4788,3.4275,3.4226,3.3708,3.3645,3.4158,3.4205,3.4897,3.4976,3.4295,3.423,3.354,3.3457,3.4142,3.4203,3.5067,3.5164,3.4314,3.4235,3.3373,3.3269,3.4124,3.42,20.0,0.78008,NMC_15Ah,1000
3.4186,3.4384,3.4412,3.4214,3.4195,3.3996,3.397,3.4168,3.4189,3.4588,3.4639,3.4242,3.4202,3.3803,3.3752,3.4147,3.4188,3.4788,3.486,3.4268,3.4207,3.3608,3.3531,3.4126,3.4184,3.4986,3.5079,3.4291,3.421,3.3415,3.3315,3.4103,3.4182,3.5179,3.5297,3.4314,3.4214,3.3222,3.3097,3.408,3.4179,20.0,0.78396,NMC_15Ah,1000
3.4247,3.4425,3.4449,3.4272,3.4256,3.4079,3.4054,3.423,3.4249,3.4607,3.4655,3.43,3.4261,3.3905,3.3856,3.421,3.4247,3.4786,3.4855,3.4323,3.4267,3.3733,3.3659,3.4191,3.4245,3.496,3.5055,3.4347,3.427,3.3557,3.3461,3.4172,3.4242,3.5137,3.5251,3.4368,3.4275,3.3383,3.3262,3.4149,3.424,20.0,0.7803533333333333,NMC_15Ah,1000
3.4251,3.443,3.4453,3.4275,3.4261,3.4084,3.4061,3.4238,3.4256,3.4614,3.4656,3.43,3.4268,3.391,3.3866,3.4223,3.4254,3.4793,3.4855,3.4323,3.4272,3.3736,3.3671,3.4205,3.4251,3.4971,3.5051,3.434,3.4277,3.3561,3.3473,3.4186,3.4249,3.5144,3.5246,3.4361,3.4279,3.3387,3.328,3.4168,3.4245,20.0,0.76816,NMC_15Ah,1000
3.4302,3.4482,3.4505,3.4326,3.4312,3.4133,3.411,3.4289,3.4305,3.4667,3.4707,3.4351,3.4317,3.3958,3.3915,3.4272,3.4305,3.4848,3.4909,3.4372,3.4323,3.378,3.3717,3.4256,3.4302,3.5027,3.5106,3.4391,3.4328,3.3605,3.3522,3.4238,3.43,3.5204,3.5301,3.4412,3.4331,3.3431,3.3329,3.4221,3.4298,20.0,0.7721333333333333,NMC_15Ah,1000
3.4188,3.4368,3.4389,3.4212,3.4196,3.4017,3.3996,3.4173,3.4191,3.4551,3.4593,3.4237,3.4203,3.3845,3.3801,3.4156,3.4189,3.473,3.4793,3.4258,3.4207,3.3668,3.3605,3.4138,3.4188,3.4909,3.499,3.4281,3.4212,3.3496,3.341,3.4119,3.4184,3.5083,3.5183,3.43,3.4217,3.3324,3.3217,3.4102,3.4182,20.0,0.7779533333333333,NMC_15Ah,1000
3.4173,3.434,3.4363,3.4198,3.4182,3.4015,3.3993,3.4158,3.4177,3.4512,3.4556,3.4223,3.4189,3.3852,3.3808,3.4142,3.4175,3.4679,3.4742,3.4244,3.4193,3.3689,3.3622,3.4124,3.4172,3.4844,3.4928,3.4267,3.4198,3.3526,3.3438,3.4105,3.417,3.5009,3.5113,3.4286,3.4203,3.3364,3.3254,3.4086,3.4168,20.0,0.8001333333333334,NMC_15Ah,1000
3.4244,3.4453,3.4479,3.4272,3.4254,3.4047,3.4019,3.4226,3.4247,3.4667,3.4714,3.43,3.426,3.3842,3.3791,3.4207,3.4245,3.4874,3.4946,3.4323,3.4263,3.3638,3.3561,3.4184,3.4242,3.5081,3.5176,3.4347,3.4268,3.3433,3.3334,3.4163,3.424,3.5285,3.5401,3.437,3.4272,3.3234,3.3108,3.414,3.4237,20.0,0.7795333333333333,NMC_15Ah,1000
3.417,3.4347,3.437,3.4195,3.4179,3.4005,3.398,3.4156,3.4173,3.4528,3.4572,3.4221,3.4186,3.3831,3.3787,3.4138,3.4172,3.4705,3.477,3.4242,3.4191,3.3659,3.3592,3.4119,3.417,3.4881,3.4965,3.4265,3.4196,3.3487,3.3399,3.41,3.4168,3.5055,3.516,3.4286,3.42,3.3317,3.3206,3.4082,3.4165,20.0,0.7849733333333333,NMC_15Ah,1000
3.4161,3.4326,3.4349,3.4186,3.4172,3.4008,3.3984,3.4147,3.4165,3.4495,3.4537,3.421,3.4177,3.3849,3.3805,3.4131,3.4163,3.4658,3.4719,3.4231,3.4182,3.3687,3.3622,3.4112,3.4161,3.4821,3.4902,3.4251,3.4186,3.3527,3.3441,3.4096,3.4158,3.4983,3.5083,3.4272,3.4191,3.3369,3.3261,3.4077,3.4156,20.0,0.7764399999999999,NMC_15Ah,1000
3.4177,3.4349,3.4372,3.42,3.4186,3.4012,3.3991,3.4161,3.4179,3.4528,3.4572,3.4226,3.4191,3.3845,3.38,3.4144,3.4177,3.47,3.4765,3.4249,3.4196,3.3675,3.3608,3.4124,3.4175,3.4872,3.4956,3.427,3.42,3.3505,3.3417,3.4107,3.4172,3.5043,3.5144,3.4291,3.4205,3.334,3.3229,3.4087,3.417,20.0,0.79182,NMC_15Ah,1000
3.4144,3.4316,3.4337,3.417,3.4154,3.3986,3.3963,3.4131,3.4147,3.4488,3.4532,3.4195,3.4161,3.3821,3.3775,3.4112,3.4147,3.4656,3.4721,3.4217,3.4165,3.3654,3.3589,3.4094,3.4144,3.4825,3.4909,3.4237,3.417,3.3491,3.3401,3.4077,3.4142,3.4992,3.5095,3.4258,3.4173,3.3327,3.3217,3.4056,3.414,20.0,0.7905599999999999,NMC_15Ah,1000
3.4196,3.4363,3.4384,3.4219,3.4205,3.404,3.4019,3.4184,3.42,3.4533,3.4574,3.4244,3.4212,3.388,3.3836,3.4166,3.4198,3.47,3.476,3.4265,3.4217,3.3714,3.3654,3.4149,3.4196,3.4869,3.4946,3.4284,3.4221,3.3552,3.3471,3.4133,3.4193,3.5032,3.5127,3.4305,3.4226,3.339,3.3289,3.4114,3.4191,20.0,0.7750533333333334,NMC_15Ah,1000
3.4217,3.4393,3.4414,3.4242,3.4226,3.4054,3.4031,3.4203,3.4221,3.457,3.4612,3.4267,3.4233,3.3884,3.384,3.4188,3.4219,3.4744,3.4806,3.4288,3.4237,3.3715,3.365,3.4168,3.4217,3.4916,3.4999,3.4309,3.4242,3.3543,3.3459,3.4151,3.4214,3.5086,3.5188,3.4328,3.4247,3.3376,3.3269,3.4133,3.4212,20.0,0.78856,NMC_15Ah,1000
3.4219,3.4414,3.4437,3.4245,3.423,3.404,3.4014,3.4205,3.4223,3.4611,3.4658,3.4274,3.4235,3.385,3.3803,3.4186,3.4221,3.4804,3.4872,3.4296,3.424,3.3661,3.3591,3.4165,3.4219,3.4995,3.5083,3.4319,3.4244,3.3473,3.338,3.4145,3.4217,3.5185,3.5292,3.4342,3.4249,3.3289,3.3173,3.4126,3.4214,20.0,0.7973666666666667,NMC_15Ah,1000
3.4242,3.4426,3.4451,3.4268,3.4251,3.407,3.4044,3.4228,3.4245,3.4616,3.466,3.4295,3.4258,3.3889,3.384,3.421,3.4244,3.4802,3.4867,3.4316,3.4261,3.3705,3.3636,3.4189,3.4242,3.4986,3.5069,3.4337,3.4267,3.3524,3.3434,3.417,3.4238,3.5167,3.5271,3.4358,3.427,3.3345,3.3232,3.4151,3.4237,20.0,0.7850733333333333,NMC_15Ah,1000
3.4226,3.4412,3.4435,3.4251,3.4235,3.4052,3.4026,3.4212,3.423,3.4602,3.4646,3.4277,3.4242,3.387,3.3824,3.4195,3.4228,3.4786,3.4851,3.4298,3.4247,3.3684,3.362,3.4175,3.4226,3.4974,3.5057,3.4319,3.4251,3.3505,3.3417,3.4158,3.4223,3.5155,3.5257,3.434,3.4254,3.3324,3.3217,3.4138,3.4219,20.0,0.7833466666666666,NMC_15Ah,1000
3.4172,3.4344,3.4368,3.4196,3.4179,3.4007,3.3984,3.4156,3.4175,3.4521,3.4565,3.4221,3.4186,3.384,3.3794,3.414,3.4172,3.4695,3.476,3.4244,3.4191,3.3671,3.3603,3.4121,3.417,3.4867,3.4951,3.4263,3.4196,3.3501,3.3413,3.41,3.4168,3.5037,3.5141,3.4286,3.42,3.3334,3.3224,3.4082,3.4165,20.0,0.7830266666666666,NMC_15Ah,1000
3.4284,3.4447,3.4467,3.4307,3.4293,3.4133,3.411,3.4272,3.4288,3.4614,3.4653,3.433,3.43,3.3973,3.3933,3.4256,3.4286,3.4776,3.4835,3.4349,3.4305,3.3815,3.3754,3.424,3.4282,3.4937,3.5013,3.4368,3.4307,3.3656,3.3575,3.4223,3.4281,3.5097,3.5192,3.4388,3.4312,3.3498,3.3397,3.4205,3.4277,20.0,0.768,NMC_15Ah,1000
3.4172,3.4349,3.4374,3.42,3.4182,3.401,3.3982,3.4156,3.4177,3.453,3.4577,3.4228,3.4189,3.3838,3.3787,3.4138,3.4175,3.4704,3.4776,3.4251,3.4193,3.3666,3.3592,3.4117,3.4172,3.4879,3.4972,3.4274,3.4198,3.3494,3.3397,3.4096,3.417,3.5051,3.5165,3.4296,3.4203,3.3326,3.3206,3.4079,3.4168,20.0,0.7832,NMC_15Ah,1000
3.4181,3.4351,3.4374,3.4205,3.4191,3.4019,3.3998,3.4166,3.4184,3.4526,3.457,3.423,3.4196,3.3854,3.381,3.4149,3.4182,3.4697,3.476,3.4251,3.4202,3.3685,3.362,3.4131,3.4179,3.4867,3.4949,3.4274,3.4205,3.3519,3.3434,3.4112,3.4177,3.5034,3.5137,3.4293,3.421,3.3355,3.3248,3.4093,3.4175,20.0,0.7749533333333333,NMC_15Ah,1000
3.4096,3.4277,3.4302,3.4123,3.4105,3.3928,3.3901,3.4079,3.4098,3.4461,3.4509,3.4149,3.4112,3.375,3.3703,3.4061,3.4098,3.4642,3.4711,3.4172,3.4116,3.3573,3.3503,3.404,3.4096,3.4821,3.4911,3.4196,3.4121,3.3399,3.3304,3.4019,3.4093,3.4997,3.5109,3.4217,3.4124,3.3225,3.3108,3.4,3.4091,20.0,0.7973199999999999,NMC_15Ah,1000
3.4214,3.44,3.4425,3.424,3.4224,3.4042,3.4014,3.42,3.4217,3.4591,3.4635,3.4268,3.423,3.3859,3.3812,3.4181,3.4217,3.4776,3.4844,3.4289,3.4235,3.3678,3.3608,3.4161,3.4214,3.496,3.5048,3.4312,3.424,3.3496,3.3405,3.4144,3.4212,3.5144,3.525,3.4333,3.4244,3.3317,3.3203,3.4124,3.421,20.0,0.7752800000000001,NMC_15Ah,1000
3.421,3.4391,3.4418,3.4237,3.4219,3.404,3.4012,3.4193,3.4212,3.4577,3.4626,3.4265,3.4226,3.3863,3.3812,3.4173,3.4212,3.4758,3.4832,3.4289,3.423,3.3684,3.3608,3.4152,3.421,3.4939,3.5032,3.4314,3.4235,3.3508,3.3408,3.4131,3.4207,3.5118,3.5234,3.4337,3.424,3.3334,3.3208,3.4109,3.4205,20.0,0.76466,NMC_15Ah,1000
3.421,3.4407,3.4437,3.4238,3.4219,3.4021,3.3993,3.4191,3.4212,3.4612,3.4665,3.427,3.4226,3.3831,3.3773,3.417,3.4212,3.4811,3.4888,3.4296,3.423,3.3631,3.3552,3.4147,3.4209,3.5007,3.5109,3.4321,3.4235,3.344,3.3331,3.4123,3.4207,3.5202,3.5327,3.4344,3.4238,3.3247,3.3115,3.41,3.4205,20.0,0.78068,NMC_15Ah,1000
3.4344,3.4525,3.4547,3.4368,3.4354,3.4172,3.4151,3.4328,3.4347,3.4709,3.4753,3.4395,3.436,3.3998,3.3954,3.431,3.4344,3.4888,3.4953,3.4416,3.4363,3.3822,3.3756,3.4293,3.4342,3.5067,3.5151,3.4439,3.4368,3.3649,3.3557,3.4274,3.434,3.5239,3.5348,3.4458,3.4372,3.3473,3.3362,3.4254,3.4337,20.0,0.7529666666666667,NMC_15Ah,1000
3.4272,3.4444,3.4465,3.4295,3.4281,3.411,3.4087,3.4258,3.4274,3.4619,3.466,3.4319,3.4286,3.3943,3.3901,3.4244,3.4272,3.479,3.4851,3.434,3.4291,3.3775,3.3712,3.4224,3.4272,3.4962,3.5039,3.4358,3.4296,3.3608,3.3526,3.4207,3.4268,3.5129,3.5227,3.4379,3.43,3.3443,3.3338,3.4189,3.4267,20.0,0.7786266666666666,NMC_15Ah,1000
3.4265,3.4447,3.447,3.4291,3.4275,3.4096,3.4072,3.4251,3.4268,3.4632,3.4676,3.4316,3.4282,3.3919,3.3875,3.4235,3.4268,3.4814,3.4876,3.4337,3.4286,3.374,3.3675,3.4216,3.4265,3.4995,3.5076,3.4358,3.4289,3.3564,3.3477,3.4198,3.4261,3.5172,3.5272,3.4377,3.4293,3.3389,3.328,3.4179,3.426,20.0,0.7700266666666666,NMC_15Ah,1000
3.4237,3.4412,3.4435,3.4263,3.4245,3.4072,3.4049,3.4223,3.424,3.459,3.4635,3.4289,3.4252,3.3903,3.3856,3.4203,3.4237,3.4765,3.483,3.431,3.4258,3.3731,3.3663,3.4184,3.4235,3.4939,3.5025,3.4333,3.4261,3.3563,3.3471,3.4165,3.4233,3.5109,3.5218,3.4354,3.4265,3.3392,3.3278,3.4144,3.423,20.0,0.77308,NMC_15Ah,1000
3.4291,3.4451,3.447,3.4312,3.43,3.4142,3.4121,3.4279,3.4293,3.4614,3.4653,3.4337,3.4305,3.3987,3.3947,3.4263,3.4291,3.4774,3.483,3.4356,3.4309,3.3831,3.377,3.4247,3.4289,3.4928,3.5006,3.4372,3.4314,3.3675,3.3594,3.423,3.4286,3.5088,3.5179,3.4391,3.4319,3.352,3.342,3.4212,3.4284,20.0,0.7685866666666666,NMC_15Ah,1000
3.4191,3.4379,3.4403,3.4219,3.42,3.4014,3.3991,3.4175,3.4195,3.457,3.4616,3.4245,3.4207,3.3833,3.3784,3.4156,3.4193,3.4756,3.4825,3.427,3.4212,3.365,3.3578,3.4135,3.4191,3.4941,3.5032,3.4291,3.4217,3.3468,3.3373,3.4114,3.4189,3.5125,3.5236,3.4314,3.4219,3.3287,3.3171,3.4094,3.4186,20.0,0.7872733333333334,NMC_15Ah,1000
3.42,3.4381,3.4405,3.4226,3.421,3.4033,3.4007,3.4186,3.4203,3.4565,3.4609,3.4252,3.4216,3.3856,3.381,3.4166,3.4203,3.4744,3.4811,3.4275,3.4221,3.3682,3.3612,3.4147,3.42,3.4921,3.5009,3.4296,3.4223,3.3506,3.3415,3.4128,3.4196,3.5097,3.5204,3.4317,3.4228,3.3334,3.322,3.4107,3.4195,20.0,0.7994533333333333,NMC_15Ah,1000
3.423,3.4412,3.4435,3.4254,3.424,3.4061,3.4037,3.4216,3.4233,3.46,3.4642,3.4279,3.4245,3.3882,3.3838,3.42,3.4231,3.4781,3.4844,3.43,3.4249,3.3703,3.3636,3.4181,3.4228,3.4962,3.5044,3.4321,3.4254,3.3526,3.3438,3.4163,3.4226,3.5139,3.5241,3.4342,3.4258,3.335,3.3243,3.4144,3.4224,20.0,0.7728866666666666,NMC_15Ah,1000
3.4202,3.4386,3.4409,3.4226,3.421,3.4026,3.4003,3.4186,3.4203,3.4576,3.4619,3.4251,3.4216,3.3845,3.3801,3.4168,3.4202,3.476,3.4825,3.4274,3.4221,3.3666,3.3598,3.4149,3.42,3.4944,3.5028,3.4295,3.4224,3.3485,3.3396,3.413,3.4196,3.5123,3.523,3.4316,3.423,3.3308,3.3197,3.4112,3.4196,20.0,0.7937666666666666,NMC_15Ah,1000
3.4207,3.4395,3.4421,3.4235,3.4217,3.4033,3.4007,3.4193,3.4212,3.4588,3.4635,3.4263,3.4223,3.3849,3.38,3.4172,3.421,3.4774,3.4844,3.4286,3.4228,3.3666,3.3594,3.4151,3.4207,3.4958,3.505,3.4309,3.4233,3.3485,3.3389,3.4133,3.4205,3.5141,3.5255,3.4331,3.4237,3.3304,3.3185,3.4112,3.4203,20.0,0.7859266666666667,NMC_15Ah,1000
3.423,3.4419,3.4442,3.4254,3.424,3.4052,3.4026,3.4214,3.4233,3.4612,3.4658,3.4281,3.4244,3.3866,3.3819,3.4196,3.423,3.48,3.4867,3.4303,3.4249,3.368,3.361,3.4177,3.4228,3.4992,3.5078,3.4324,3.4254,3.3494,3.3403,3.4158,3.4226,3.5178,3.5285,3.4347,3.4258,3.3311,3.3197,3.4138,3.4223,20.0,0.7883933333333334,NMC_15Ah,1000
3.4233,3.4426,3.4451,3.426,3.4242,3.4052,3.4024,3.4216,3.4235,3.4623,3.467,3.4288,3.4249,3.3863,3.3814,3.4196,3.4233,3.4814,3.4886,3.4312,3.4252,3.3675,3.3601,3.4175,3.4231,3.5006,3.5099,3.4335,3.4256,3.3487,3.3389,3.4154,3.4228,3.5192,3.5309,3.4356,3.4261,3.3301,3.3178,3.4133,3.4226,20.0,0.7832866666666667,NMC_15Ah,1000
3.427,3.4453,3.4475,3.4295,3.4281,3.4098,3.4075,3.4256,3.4274,3.4639,3.4683,3.4321,3.4286,3.3921,3.3877,3.424,3.4272,3.4821,3.4885,3.4342,3.4291,3.3742,3.3677,3.4221,3.427,3.5002,3.5085,3.4361,3.4295,3.3564,3.3478,3.4203,3.4268,3.5183,3.5283,3.4382,3.43,3.3389,3.328,3.4184,3.4265,20.0,0.7745599999999999,NMC_15Ah,1000
3.4244,3.4428,3.4451,3.4268,3.4254,3.4072,3.4047,3.423,3.4247,3.4616,3.466,3.4295,3.426,3.3891,3.3845,3.421,3.4244,3.48,3.4865,3.4317,3.4263,3.371,3.3643,3.4193,3.4242,3.4981,3.5067,3.4339,3.4268,3.3533,3.3441,3.4172,3.424,3.516,3.5267,3.4358,3.4272,3.3355,3.3245,3.4154,3.4237,20.0,0.7840733333333334,NMC_15Ah,1000
3.4191,3.4365,3.4389,3.4217,3.42,3.4028,3.4003,3.4177,3.4195,3.4544,3.4588,3.4244,3.4207,3.3859,3.3812,3.4158,3.4193,3.4716,3.4783,3.4265,3.4212,3.3689,3.3619,3.4138,3.4191,3.4888,3.4976,3.4289,3.4217,3.352,3.3427,3.4119,3.4188,3.506,3.5167,3.4309,3.4219,3.3352,3.3238,3.4098,3.4186,20.0,0.7844133333333333,NMC_15Ah,1000
3.4235,3.4435,3.4461,3.4263,3.4244,3.4045,3.4017,3.4216,3.4238,3.4637,3.469,3.4293,3.4251,3.385,3.3798,3.4195,3.4235,3.4837,3.4913,3.4319,3.4258,3.3656,3.3577,3.4172,3.4233,3.5032,3.5132,3.4344,3.4261,3.3462,3.3357,3.4149,3.4231,3.5227,3.5348,3.4368,3.4263,3.3273,3.3141,3.4128,3.4228,20.0,0.7879133333333334,NMC_15Ah,1000
3.4182,3.4358,3.4381,3.4207,3.4191,3.4017,3.3991,3.4166,3.4184,3.4539,3.4584,3.4233,3.4198,3.3845,3.3798,3.4149,3.4184,3.4716,3.4781,3.4256,3.4202,3.3673,3.3603,3.4128,3.4182,3.489,3.4978,3.4277,3.4207,3.3501,3.3408,3.411,3.4179,3.5065,3.5171,3.4298,3.421,3.3327,3.3215,3.4091,3.4175,20.0,0.7787066666666667,NMC_15Ah,1000
3.4156,3.4323,3.4344,3.4179,3.4165,3.4,3.3977,3.4142,3.4158,3.4493,3.4535,3.4203,3.4172,3.3838,3.3794,3.4126,3.4156,3.466,3.4721,3.4224,3.4175,3.3675,3.361,3.4109,3.4154,3.4825,3.4906,3.4244,3.4181,3.3512,3.3427,3.4091,3.4152,3.499,3.509,3.4265,3.4186,3.3348,3.3247,3.4073,3.4151,20.0,0.7849733333333333,NMC_15Ah,1000
3.4368,3.4554,3.4583,3.4398,3.4377,3.4193,3.4163,3.4349,3.4372,3.4746,3.4797,3.4428,3.4384,3.401,3.3956,3.4328,3.437,3.4932,3.5009,3.4453,3.4389,3.3828,3.3745,3.4305,3.4367,3.5118,3.5218,3.4477,3.4393,3.3645,3.3536,3.4281,3.4363,3.5299,3.5425,3.4502,3.4398,3.3464,3.3327,3.4256,3.4361,20.0,0.7611333333333333,NMC_15Ah,1000
3.4303,3.4495,3.4521,3.433,3.4314,3.4119,3.4096,3.4286,3.4307,3.4693,3.4742,3.4358,3.4319,3.3933,3.3884,3.4268,3.4305,3.4885,3.4955,3.4382,3.4326,3.3745,3.3671,3.4247,3.4302,3.5074,3.5169,3.4405,3.433,3.3557,3.3461,3.4226,3.43,3.5264,3.538,3.443,3.4333,3.3371,3.3252,3.4207,3.4298,20.0,0.7598666666666667,NMC_15Ah,1000
3.4223,3.4398,3.4421,3.4247,3.4231,3.4056,3.4035,3.4209,3.4226,3.4579,3.4621,3.4272,3.4237,3.3887,3.3842,3.4191,3.4223,3.4753,3.4816,3.4293,3.4244,3.3715,3.3652,3.4173,3.4223,3.4927,3.5009,3.4314,3.4247,3.3545,3.3459,3.4156,3.4219,3.51,3.5202,3.4335,3.4251,3.3375,3.3269,3.4137,3.4217,20.0,0.7786333333333334,NMC_15Ah,1000
3.4282,3.4477,3.4505,3.4312,3.4293,3.4098,3.4072,3.4265,3.4286,3.4677,3.4728,3.434,3.4298,3.391,3.3856,3.4244,3.4284,3.4872,3.4948,3.4367,3.4303,3.3717,3.364,3.4219,3.4282,3.5065,3.5164,3.4391,3.4307,3.3526,3.3424,3.4198,3.4279,3.526,3.538,3.4414,3.4312,3.3338,3.3211,3.4175,3.4277,20.0,0.7703000000000001,NMC_15Ah,1000
3.4212,3.4403,3.443,3.424,3.4221,3.403,3.4003,3.4193,3.4216,3.4602,3.4651,3.427,3.4228,3.3843,3.3791,3.4173,3.4214,3.4793,3.4867,3.4295,3.4233,3.3656,3.3577,3.4151,3.421,3.4983,3.5079,3.4319,3.4237,3.3468,3.3366,3.413,3.4209,3.5174,3.5292,3.4342,3.424,3.3285,3.3157,3.4107,3.4205,20.0,0.7873,NMC_15Ah,1000
3.4281,3.447,3.4493,3.4305,3.4289,3.4102,3.4079,3.4265,3.4282,3.4663,3.4707,3.4331,3.4296,3.3917,3.3872,3.4247,3.4282,3.4851,3.4918,3.4354,3.43,3.3731,3.3664,3.4226,3.4279,3.5039,3.5125,3.4375,3.4303,3.3547,3.3457,3.4207,3.4277,3.5227,3.5334,3.4398,3.4309,3.3366,3.3254,3.4188,3.4274,20.0,0.7794666666666666,NMC_15Ah,1000
3.4254,3.4447,3.4474,3.4281,3.4263,3.4068,3.4042,3.4237,3.4256,3.4647,3.4697,3.4309,3.427,3.3879,3.3828,3.4217,3.4254,3.4842,3.4914,3.4331,3.4275,3.3687,3.3612,3.4195,3.4251,3.5037,3.5127,3.4354,3.4277,3.3496,3.3397,3.4173,3.4249,3.523,3.5343,3.4379,3.4282,3.3306,3.3183,3.4154,3.4247,20.0,0.77544,NMC_15Ah,1000
3.4165,3.4349,3.4374,3.4191,3.4173,3.3991,3.3966,3.4151,3.4168,3.4539,3.4583,3.4217,3.4181,3.3812,3.3766,3.4131,3.4166,3.4719,3.4788,3.424,3.4186,3.3631,3.3563,3.4112,3.4165,3.4904,3.499,3.4261,3.4189,3.3452,3.3362,3.4093,3.4161,3.5083,3.519,3.4282,3.4193,3.3276,3.3164,3.4073,3.4159,20.0,0.78944,NMC_15Ah,1000
