final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
finetune,0.9784313725490196,0.368116432625361,0.22172891214015145,127.96616454814091,24.689706894874995,0.5184384056021608,0.3635485890832748,119.05571350838787,41.563195496692344,8.192151696654642,4.9344085805453615,11.48500066186827,6.726993069240778,0.055006976389900916,0.03857296920944418,5.144475975585917,2.8210751185363243,0.88125,0.42211955741235374,0.2438843053925666,110.92624058153827,20.084150771228185,0.6884555974539566,0.4470502714983013,210.80697755582173,51.53909311729075,9.393950234126224,5.427460034750721,12.84406241916231,6.877265322103318,0.07304601739653038,0.04743260426635213,5.832604605362334,2.955748562334313,68163,510,1280,8,cpu,18756.90990638733
