stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soh_rmse,train_soh_mae,train_soh_mape,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_score,best_score_so_far
finetune,0,-1.282135075642648,0.9730645658201663,0.15924493120166525,0.09885933766693498,166.78765654154665,0.4152421759691611,0.2811851360531444,413.29757569151565,1.3213084936141968,0.9166666666666666,0.3560959992272163,0.18566065977696175,92.00549859118517,0.4834724777193102,0.34007202717475593,841.2973321605828,7.923414323712701,4.1310947566968395,10.508438610645324,0.05151037790350216,0.03623213198487176,4.577217128733876,0.832709818972014,0.832709818972014
finetune,1,-1.5514987408236023,0.9762334404295585,0.15292701887208596,0.09422404426432236,162.7040436415112,0.3621779935903086,0.24306081438124436,419.5365724370992,1.7371846437454224,0.8802083333333334,0.3947097615572476,0.2299712659053815,136.62971761242312,0.5123965168192309,0.34889557473555516,543.3492990315763,8.782600716382944,5.117040373518549,12.750430971195161,0.05459201774465158,0.03717221493480699,4.5946490852091255,0.7894977054956855,0.832709818972014
finetune,2,-1.6291180841782464,0.978434047797192,0.15223455668217525,0.09389768339697072,161.94953483023036,0.33680749292074724,0.22562030410742237,357.37676531958857,1.3833914597829182,0.9140625,0.3463590848704757,0.18081109777752621,92.10632618950004,0.495278978093683,0.33386476135153015,489.23213908787034,7.706760339849523,4.023188219426491,10.114470912273905,0.052768272107885886,0.035570794204532206,4.454599592265648,0.8298986937035842,0.832709818972014
finetune,3,-1.6887500821523622,0.9795783636283615,0.146558403728258,0.09089337815017615,158.03637193560226,0.33082373603896437,0.21969117735894617,327.9472586539561,1.5073176225026448,0.9010416666666666,0.35888202747452036,0.19828443736575233,98.71246433087806,0.4759831022874761,0.3227498283231398,1294.2819924047403,7.985405463122296,4.411983652843727,10.914343414928652,0.05071244085949911,0.03438658121447518,4.3424405251765625,0.8175551536904669,0.832709818972014
finetune,4,-1.7394423969960602,0.9784780599445447,0.14785691864015654,0.09097454726881615,163.82152306452147,0.32578220391801715,0.21768337248004624,343.4516080503379,1.7068263689676921,0.90625,0.3535206364551912,0.18533526641355516,84.38845507526142,0.5329477000545236,0.3565033302196146,901.6099561747262,7.866110446827591,4.123854498044552,10.939675856480372,0.05678159270028134,0.03798276446664186,4.817748533196578,0.8176031663490285,0.832709818972014
finetune,5,-1.7365677524927787,0.9820870560274636,0.14821441051525377,0.09056724793152499,156.07760056931028,0.31860732970662153,0.21147679357232121,352.38734842758276,1.3617904583613079,0.9036458333333334,0.3482806273556185,0.17636939979274757,100.356410657623,0.4953079512271885,0.32827738640965737,675.938605443546,7.74951614227267,3.9243569531938327,9.528716799582144,0.052771358915994146,0.034975501126577484,4.40515296476282,0.8192869754750527,0.832709818972014
finetune,6,-1.7272411216696217,0.9768936226398486,0.15064696055402832,0.09217865506211183,164.47665967922634,0.317834160679686,0.21039317618412137,310.6699467641933,1.865184227625529,0.9166666666666666,0.3734061490700488,0.2054519302037079,108.16831472342085,0.4609132600061781,0.32040790692068793,954.4127202368228,8.308578620526315,4.571465982355689,11.85215768190601,0.049106862186925754,0.034137067058402054,4.162748185988934,0.8332347257590439,0.8332347257590439
finetune,7,-1.7894396517017683,0.9830113111218697,0.14368914484514148,0.08854951677873195,154.1734635646143,0.3113838218256784,0.2080071249415895,270.57132807327037,1.8420528570810955,0.9166666666666666,0.3448187831420145,0.17594613750407007,74.25578592959008,0.5190531196380994,0.3649480719274531,1264.0733044337735,7.672487466135401,3.914939046385907,9.399965761409385,0.055301229268195556,0.03888248860031691,4.901529407575692,0.8302794763886552,0.8332347257590439
finetune,8,-1.7004773724662037,0.9793142907442454,0.1475020208989178,0.0898577882430347,155.7524900143545,0.3268821472456228,0.2188378963473753,312.87485988462424,1.038189669450124,0.9114583333333334,0.3524341111125832,0.1745344068185659,80.38788561102078,0.4627157686346591,0.3039568153374906,572.1628138511759,7.841934391523182,3.8835269214703367,9.445381045479563,0.04929890552327476,0.0323843261103412,4.074952147296679,0.8299433453586091,0.8332347257590439
finetune,9,-1.7652375132080262,0.9764094890189693,0.1537809443855939,0.0937417462012303,164.11816720594862,0.3147764134096425,0.20765714264596635,399.1058965108605,1.4948839743932087,0.9114583333333334,0.37503212606904957,0.1945542652538279,95.41036343363821,0.4977055378752259,0.3370222151716007,606.4211298604179,8.344757811705,4.3289844064383916,10.562847786535864,0.05302680355766375,0.03590719716863452,4.494591853733933,0.8241845669389058,0.8332347257590439
finetune,10,-1.6715391022466153,0.9802825579860042,0.14938659685864988,0.09248825525301763,166.68384104356056,0.31614046456097183,0.21553311722413274,314.56412702261093,1.3972789446512859,0.9088541666666666,0.3421922069168869,0.17603993203859622,91.44812753884666,0.44963523076744877,0.3121065875166096,1052.404624206505,7.614044105524928,3.917026053136109,9.838691869816591,0.047905272169760746,0.03325262347997384,4.128434198926072,0.829671422898233,0.8332347257590439
finetune,11,-1.7206258761683935,0.9815148981118789,0.15038451139425854,0.09201134609760732,164.06095984465023,0.30825038848991315,0.20804402968044466,347.90669429584074,1.063333253065745,0.9296875,0.3481325590665947,0.16700820894523835,77.2273691723295,0.4983429636865391,0.3457194267878852,1309.4408254875482,7.746221447032948,3.716063137175126,8.827767363158722,0.053094716894930345,0.03683382020899111,4.599359877864971,0.8450399477246866,0.8450399477246866
finetune,12,-1.7219378256072702,0.977641829144844,0.1521269852280569,0.0932484739303881,159.8505072684044,0.31593505430753377,0.2098811859905062,330.9006249041271,1.7108904123306274,0.9088541666666666,0.3542457585563876,0.19198979566378208,107.1925408356687,0.4935401640000679,0.32314705820620776,857.4867260459241,7.882244923638802,4.2719229633810905,11.406047233691318,0.05258301459963049,0.03442890311092996,4.298276969336301,0.8240755744110211,0.8450399477246866
finetune,13,-1.7869984535394245,0.9801065093965935,0.1468465193972084,0.08995689846200042,157.9226898982973,0.30971900950038905,0.20835281165138725,327.06876085223223,1.3993470668792725,0.921875,0.345621058346596,0.1780566815820445,89.76789611522872,0.49337029515156433,0.3414779724844266,632.7235185748598,7.6903385323835,3.961900277564453,10.798002055730894,0.0525649165299914,0.03638192501162849,4.599763195541689,0.8379758646501839,0.8450399477246866
finetune,14,-1.8405110213460756,0.9808987280489415,0.14655276433369216,0.08992317970762194,157.84113738824874,0.2965820117522132,0.19475449857274835,327.2084560710682,1.5511617263158162,0.9036458333333334,0.362377670487203,0.18744032030614713,90.68589884883927,0.45927917492740244,0.3115282052652522,585.3332638526842,8.063186291502376,4.170693575513065,10.117041230486006,0.04893276219418929,0.03319100108096266,4.149626255217337,0.8214801487918728,0.8450399477246866
finetune,15,-1.8428060363167047,0.9817789709959949,0.14473620986512706,0.08934059360677236,159.56572138350623,0.29434335092323566,0.19607385602392294,276.9673086228404,1.5825669765472412,0.9296875,0.3590292878243419,0.19385850905321908,78.50577591750127,0.4774461934910531,0.3234534306405597,367.2725212124605,7.9886821883905546,4.313503298815417,10.502887063006002,0.05086832257844706,0.03446154485975402,4.3301857532778705,0.8460399518684605,0.8460399518684605
finetune,16,-1.8048499221087373,0.9783460235024867,0.15175121734424332,0.09240208435319566,169.41136184412855,0.2998805059087143,0.19849940570812394,298.3371962078159,1.5731167395909627,0.9036458333333334,0.37706199643185334,0.19675086048664525,84.48843273472728,0.5273304567864961,0.3585255301586585,655.3944216891683,8.389924037786363,4.377860377476165,10.325506301358578,0.056183117870220366,0.03819821486068354,4.825368335603594,0.8132065880114985,0.8460399518684605
finetune,17,-1.8967971683603102,0.9802385458386514,0.14514150474914997,0.08781746758384912,157.48922934693456,0.28840946407737345,0.19071483168754935,310.38651518722935,1.5679034392038982,0.8880208333333334,0.3606919095885413,0.19159086385237364,93.96342636446127,0.5088725843400222,0.34361768439703155,808.7941308002703,8.025676911224258,4.263046429484972,10.327863036044855,0.05421656935014486,0.036609895278847636,4.608804319441095,0.801064383940477,0.8460399518684605
finetune,18,-1.8905747871962206,0.9812948373751156,0.14523801951992177,0.08839265157351674,156.74172868702348,0.2859495984226025,0.18859562349484402,284.77262936323535,1.6024649540583293,0.9088541666666666,0.3581096665056304,0.18558321332481378,92.98193100433835,0.47579865218426237,0.3315397982684469,849.468103373538,7.968219871542572,4.129371494816962,10.300038081204073,0.05069278920882487,0.035323086832020824,4.434275994156685,0.8254633347976773,0.8460399518684605
finetune,19,-1.8687924689209003,0.9825271775009903,0.1464340843998409,0.09014292204191664,160.1182581025551,0.28724622218499246,0.18944013454771771,287.0799397468242,1.5637046098709106,0.9036458333333334,0.3522091877098609,0.1888126587922064,92.51636586763267,0.4669442358597252,0.3183690969502398,936.9360023656983,7.836929503082833,4.201229168334792,10.148668779023751,0.04974941730266409,0.0339198470425412,4.219599290530691,0.8217304909763747,0.8460399518684605
finetune,20,-1.8661115508459176,0.9820870560274636,0.14486556773850096,0.08821754487111111,160.31501038104645,0.29036259181265944,0.19495324656958535,296.69343898917276,1.6914339065551758,0.9322916666666666,0.36151855505654107,0.18855891771575747,104.94388473984222,0.49213208483311327,0.3215053441381315,1016.6189473082035,8.044070440651778,4.195583262104939,10.557499025140695,0.052432994624918045,0.03425399085435101,4.3595985797543175,0.8469266026777011,0.8469266026777011
finetune,21,-1.872147266002541,0.9814268738171735,0.14449355655944798,0.08796815773607701,161.6206086256701,0.2921946861397534,0.19527740216054487,264.6513132189238,1.6097248395284016,0.8828125,0.3558117691519351,0.18698575017333496,74.69713836434663,0.477961251334698,0.3115712304230935,1170.1548600010938,7.9170898084560335,4.1605790268489615,10.484329728907039,0.05092319776910876,0.03319558512538475,4.065847440679012,0.7994351979513367,0.8469266026777011
finetune,22,-1.9698362169244341,0.9842876633950971,0.13980551538794975,0.08529887402238838,152.54275142565928,0.27669224585968794,0.1818497385821694,267.07902143417584,1.8627514839172363,0.9296875,0.35252101313497886,0.1846157122636214,90.26228393432602,0.5046368381255634,0.327679362637961,441.2780474155426,7.843867989355679,4.107843847906191,9.857766883268566,0.05376528219401115,0.034911786211961594,4.342211891814003,0.8439717148739457,0.8469266026777011
finetune,23,-1.9131183763303983,0.978434047797192,0.1470421089868618,0.08979600040313972,161.65331721777082,0.2903350729890812,0.18936540085382444,293.61533448954253,1.334081768989563,0.9322916666666666,0.34881477797529387,0.17715837498932765,80.49491889540147,0.45043300317891294,0.3051062109298073,528.4989069167768,7.761401393044858,3.941912260210735,9.385457707933579,0.047990269044357596,0.03250678571432216,4.045672062970698,0.852366888551246,0.852366888551246
finetune,24,-1.9828955149714582,0.9824391532062849,0.14448894534664025,0.08765794322519162,162.0392869903359,0.2663884126090986,0.17420202157840578,239.59700682094623,1.8814494212468464,0.9114583333333334,0.3508069111924772,0.1839411644032225,80.71432626947463,0.4694715799439219,0.3144715541032686,455.38881028460276,7.805727873117389,4.092834628999696,10.13028577223248,0.05001868704472241,0.03350459304124229,4.1391218835108985,0.8294304842196935,0.852366888551246
finetune,25,-1.9254890461789853,0.9800184851018882,0.15020051179582533,0.09062219452759564,165.1621251879555,0.2803907183380132,0.1843386309294635,270.94474626551334,2.0380457242329917,0.8880208333333334,0.36194410124372306,0.1926400485826889,193.1078072147602,0.5143359956213314,0.3484648377489066,464.8802292403777,8.053538940022783,4.2863915879054195,10.129013188809765,0.054798655114574664,0.03712632325782098,4.680592726387298,0.800392823646828,0.852366888551246
finetune,26,-1.8833197741896526,0.9805026187227674,0.14949201806220988,0.0911686884161108,171.05956425298686,0.2804465712605483,0.18543085541337095,269.762296604287,1.470365842183431,0.890625,0.35873898733882664,0.17861596815055236,82.82493977358185,0.5276364098735147,0.33247790287168755,469.3151049971331,7.982222776424854,3.9743448565655917,9.452114732740213,0.0562157144061247,0.03542303477083591,4.341057936701553,0.8019874602787659,0.852366888551246
