expected_confidence,observed_confidence,calibration_error_obs_minus_exp,absolute_calibration_deviation,is_core_10_90
0.6767676767676768,0.88828125,0.21151357323232323,0.21151357323232323,1
0.686868686868687,0.8921875,0.20531881313131306,0.20531881313131306,1
0.696969696969697,0.896875,0.19990530303030296,0.19990530303030296,1
0.7070707070707072,0.903125,0.19605429292929277,0.19605429292929277,1
0.7171717171717172,0.91484375,0.19767203282828272,0.19767203282828272,1
0.7272727272727273,0.92109375,0.19382102272727275,0.19382102272727275,1
0.7373737373737375,0.9296875,0.19231376262626254,0.19231376262626254,1
0.7474747474747475,0.9328125,0.18533775252525253,0.18533775252525253,1
0.7575757575757577,0.93828125,0.18070549242424228,0.18070549242424228,1
0.7676767676767677,0.946875,0.1791982323232323,0.1791982323232323,1
0.7777777777777778,0.94921875,0.1714409722222222,0.1714409722222222,1
0.787878787878788,0.95390625,0.166027462121212,0.166027462121212,1
0.797979797979798,0.96015625,0.16217645202020203,0.16217645202020203,1
0.8080808080808082,0.96484375,0.15676294191919182,0.15676294191919182,1
0.8181818181818182,0.9671875,0.14900568181818175,0.14900568181818175,1
0.8282828282828284,0.9703125,0.14202967171717162,0.14202967171717162,1
0.8383838383838385,0.97265625,0.13427241161616155,0.13427241161616155,1
0.8484848484848485,0.97578125,0.12729640151515154,0.12729640151515154,1
0.8585858585858587,0.9796875,0.12110164141414137,0.12110164141414137,1
0.8686868686868687,0.9828125,0.11412563131313125,0.11412563131313125,1
0.8787878787878789,0.98515625,0.10636837121212106,0.10636837121212106,1
0.888888888888889,0.98671875,0.09782986111111103,0.09782986111111103,1
0.8989898989898991,0.98828125,0.08929135101010088,0.08929135101010088,1
0.9090909090909092,0.9890625,0.07997159090909078,0.07997159090909078,0
0.9191919191919192,0.990625,0.07143308080808075,0.07143308080808075,0
0.9292929292929294,0.9921875,0.06289457070707061,0.06289457070707061,0
0.9393939393939394,0.9921875,0.05279356060606055,0.05279356060606055,0
0.9494949494949496,0.99296875,0.04347380050505034,0.04347380050505034,0
0.9595959595959597,0.99375,0.03415404040404035,0.03415404040404035,0
0.9696969696969697,0.9953125,0.02561553030303032,0.02561553030303032,0
0.9797979797979799,0.99609375,0.01629577020202011,0.01629577020202011,0
0.98989898989899,0.99765625,0.007757260101010077,0.007757260101010077,0
1.0,1.0,0.0,0.0,0
