order,epoch,train_loss,train_cls_acc,test_cls_acc,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,score,elapsed_sec
SOH_M_SOC,0,0.16808642777451785,0.3582718233795043,0.3734375,15.776901437145343,11.852225596521748,44.00788361875804,19.827430753243704,0.11714452150368311,0.08900591956917196,10.831812101082964,8.762928551261288,-9.537855766283965e-05,119.32588839530945
SOH_M_SOC,1,-1.256825596909108,0.6364992803665509,0.61640625,14.61868579022335,10.555410967599528,33.44142031574296,18.018651939095065,0.1121290105405015,0.08588401484303176,10.951473082832743,7.8831716659419415,0.2785562972902106,224.98786282539368
SOH_M_SOC,2,-1.813809894126165,0.7117372875760897,0.6609375,14.254841526311855,10.129108190594707,34.91445705536126,16.3595610333373,0.10800791203206433,0.07976244587916881,10.054466468082238,6.951357555088633,0.3583147385648543,332.14474534988403
SOH_M_SOC,3,-2.201184265600932,0.7575561512154543,0.66484375,14.4149798835606,9.869385441320446,29.83075432835839,15.789130889319456,0.09675496637455888,0.07215679907239973,9.00003103902466,6.367616345043009,0.3796001142059452,438.96423172950745
SOH_M_SOC,4,-2.5255132838899703,0.7919401053701821,0.6984375,12.275260017446175,7.717555647586778,20.72034862364273,12.232083406398022,0.0986584349953096,0.07017898319754749,8.607885704370913,5.945912330652813,0.45719841932296357,541.7087152004242
SOH_M_SOC,5,-2.713622443302908,0.8187844136637925,0.7,15.885803948515512,10.8169668872506,29.20420989619593,17.490527504030055,0.11341276022733801,0.0866762197110802,11.075303370960532,7.862770392834892,0.3678393171030015,643.955855846405
SOH_M_SOC,6,-2.8545920602944714,0.8400697186167193,0.6578125,15.978221567475975,10.520081489376025,27.470912310211048,15.59577353058352,0.09941063817488965,0.07365984886419027,9.190034389525007,6.31376980262163,0.3755793686417322,747.0488154888153
SOH_M_SOC,7,-3.0215476809300634,0.8536833348738331,0.7703125,11.746116438089446,7.558175504964311,20.63646211907629,11.972403598123382,0.09273657508828513,0.06608400812838226,8.135866567251007,5.141446215522826,0.5477595397083096,848.8742027282715
SOH_M_SOC,8,-3.1457281164111612,0.866729166941756,0.68515625,15.586560448000988,10.062215741399996,25.792696596764518,14.403336545382167,0.09436358969201958,0.06652914548758418,8.170376684463086,5.525954602841244,0.43060379248935354,951.4253580570221
SOH_M_SOC,9,-3.2311831643195963,0.8812142659078606,0.78125,10.773702204137656,6.747086490286165,18.005206069174342,10.323869543559208,0.09079764607011166,0.06497566050384193,8.161499198422831,5.109678873890633,0.5758177270865953,1053.2475605010986
SOH_M_SOC,10,-3.327955462280826,0.8907213500059419,0.7,14.929728794688016,9.110834895709559,22.37466039405625,12.40041153051581,0.08875106340203072,0.06400143592618406,7.800047876756677,5.138151148811758,0.4732328617186067,1155.006151676178
SOH_M_SOC,11,-3.389458220223485,0.898894801473598,0.73671875,13.549416887201621,8.401611568551743,22.323416089099528,11.560041340345023,0.09271669933971173,0.06447248077020049,7.745666597130885,5.172044584570679,0.5176774449051362,1257.2217292785645
SOH_M_SOC,12,-3.44688173317137,0.9068701886892108,0.79375,12.762627228735747,8.23725908252527,22.971593997887,12.193565546069246,0.09002683363199802,0.06066168696852401,7.453818894930231,4.35362565578079,0.5847418314236916,1364.080904006958
SOH_M_SOC,13,-3.496443409925594,0.9131290190537811,0.76953125,12.1637153659816,7.716681421334215,19.723211276765223,11.419546089917569,0.08659527921163031,0.05924288996029645,7.2889830972611,4.523212302089593,0.5648715430590325,1467.3345296382904
SOH_M_SOC,14,-3.628062472774678,0.9203913749620377,0.79453125,11.681443391190257,7.182051605050219,19.083224880389434,10.282283411452573,0.0890118374629552,0.060793527448549864,7.520420608298975,4.59549324380611,0.5997985510093521,1569.3119337558746
SOH_M_SOC,15,-3.6600189667574874,0.9285252135792851,0.80390625,11.919480783906048,7.373938839846232,18.766839563378163,10.057035756365735,0.08665288747960778,0.05835386018734425,7.108522082196071,4.346710695626858,0.6164016785238055,1672.365356206894
SOH_M_SOC,16,-3.775085561040914,0.9319187144309614,0.81640625,11.380908929488122,6.9739450209453935,19.79090126999561,9.56519222933824,0.0839944663286862,0.055523545341566206,6.913769007842618,3.61782392469677,0.6483978492126823,1776.514039516449
SOH_M_SOC,17,-3.7813503654227323,0.9377682120079753,0.82890625,10.617533437801608,6.387090464897938,16.959781652830586,8.53972408467896,0.08501898065531065,0.056304224161431195,6.815267538860945,4.128803611744638,0.6609329369183177,1879.1663012504578
SOH_M_SOC,18,-3.8198122239907133,0.9414654113794515,0.82890625,11.403204730849765,6.950322765333112,17.43064476147725,9.338923711329912,0.08092880117407024,0.055286843236535786,6.828237452326894,4.169173637413161,0.6521335401384376,1982.864007949829
SOH_M_SOC,19,-3.889865496541005,0.9441590852072412,0.81640625,11.587941598261423,7.205129446520004,18.574356087943126,10.22937378479992,0.08578724041756776,0.0589105661958456,7.308049666532898,4.404255491117632,0.6260274023296482,2084.145695924759
SOH_M_SOC,20,-3.972889267392295,0.9485693158860734,0.846875,10.72792914095205,6.489190160682483,17.72668002702911,8.613451099600908,0.08458436983339229,0.057366250874474646,7.1548485728471345,3.964581532743568,0.6814488583491196,2188.294278860092
SOH_M_SOC,21,-3.9583008955831254,0.9505367541230375,0.8375,11.18572574225201,6.672208479430992,16.73357373621756,8.94079431630371,0.08900354935135298,0.058495910442434254,7.220668600030304,3.8991379276898135,0.6701092982831667,2291.4683170318604
SOH_M_SOC,22,-4.024639024062431,0.9522401066906104,0.7640625,13.830853056739551,8.296191791282581,20.452168809195566,9.722217838882127,0.09106092849344731,0.06146905748173594,7.662193602700615,4.100311833085627,0.5848340849494661,2393.4054803848267
SOH_M_SOC,23,-4.055826696541671,0.9557392418100432,0.803125,11.625461802419998,7.108035563578596,18.17262962061222,9.820856321812514,0.09047010274271171,0.06074256731662899,7.448337483291767,4.238972021139828,0.6201369963590784,2496.6393914222717
SOH_M_SOC,24,-4.126950625610936,0.9572313258421031,0.84375,10.92042916934187,6.6202261087346415,18.03868433862981,9.09974946291045,0.08885680104599533,0.05854254188016057,7.233816481463682,3.811877119945984,0.6765149629719758,2599.631599187851
SOH_M_SOC,25,-4.114641557052041,0.9572577344090423,0.85,11.108206912898254,6.8188331665078294,17.576232930746713,9.326466550476624,0.09446318820526617,0.06429171415511518,8.013798009529669,4.646146339070654,0.6638124077138207,2701.5550401210785
SOH_M_SOC,26,-4.168956554638199,0.9593704197641715,0.8140625,10.55508554740865,6.407661930716131,17.32798094826019,8.86105385398889,0.08748707967623182,0.05683771239127964,7.031311406124634,3.7296896443328205,0.6508581685734547,2802.786369085312
SOH_M_SOC,27,-4.2153143283974,0.9610341594813357,0.86953125,10.930574533544581,6.442854224587791,15.750234549984471,8.416001205858322,0.090745361991742,0.05811123016756028,7.206253842038701,3.6872207956106253,0.7116268220292042,2906.690637111664
SOH_M_SOC,28,-4.217554390347812,0.9626186734976826,0.86640625,10.952959114790438,6.592290168337058,17.168940324819694,8.386555240635749,0.08632072883050228,0.05698963065515272,7.142637337317756,3.852847183463287,0.7054837539243768,3012.6637830734253
SOH_M_SOC,29,-4.248218574998415,0.9650878745064899,0.74375,13.123066015757734,8.169886388786836,21.226239642857383,10.942769192694188,0.09633050721183406,0.06457668505609035,8.111004612130888,4.404953452041075,0.5462232390322366,3120.842057466507
