stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,train_score,val_score,test_score,selection_score,best_score_so_far
finetune,0,-2.226019201520456,0.9556204336727209,0.21531411869459732,0.12810427033093502,292.7980906570586,9.256598855827232,0.349528029021207,0.23192532477830538,125.61930003865314,23.519456754816346,4.81941671184465,0.8941176470588236,0.5630421157155787,0.3185123414769038,126.45478674530499,26.180630143355526,0.7438484665117944,0.5341100055669599,141.01634510693992,57.970141061384396,12.517358429466185,7.081056693970184,15.795024725711123,8.23544672562935,0.07810065777413887,0.056079086852385315,7.478498005460979,4.288334937996757,3.4264405727386475,0.81953125,0.47500779409685295,0.26872955524231656,119.6315940715619,20.85096661448712,0.692633687746113,0.4657582848623861,220.6943782262164,52.03716586316524,10.56020970641551,5.974302933420932,14.469441567662884,7.174966979174804,0.07272334224626813,0.04890247146988012,6.086845166577032,3.271551066654375,0.8991362189011405,0.7634285888360862,0.7027671018157035,0.7634285888360862,0.7634285888360862
finetune,1,-2.3461154709294356,0.9558698395000147,0.21345391956285936,0.12554166335654618,288.2442734689523,8.917896131452245,0.34197250087006703,0.2256243986101709,122.77377770189472,22.60076570581552,5.320501237757066,0.8784313725490196,0.5958603798809097,0.32963102981813397,128.21414848173777,28.24411544431279,0.7698360280010951,0.5450151582485905,158.60408412972117,54.7735112003334,13.24696277721247,7.328243544381584,16.194678693433342,8.237782421002137,0.08082923185560213,0.05722407758088239,7.645068362218146,4.0867309723566585,3.9492359161376953,0.81015625,0.49970600578939156,0.2828080015653541,133.1765923265805,23.656893608300436,0.7043354207258997,0.47893817757467333,267.8406685848123,55.14866944596417,11.109291843778232,6.287290104072445,14.88367234811339,7.466238042578523,0.07395197023162162,0.05028629940871998,6.2598905501784925,3.6704401248429193,0.9003271974567221,0.7418617317608192,0.6897521073484709,0.7418617317608192,0.7634285888360862
finetune,2,-2.2955872427357016,0.9549602417769432,0.21569945292943002,0.12841954072619285,298.4228545452958,9.316672967525442,0.34828361009623365,0.2291390928405296,125.74956018744228,22.74035471306715,5.295133695415422,0.8745098039215686,0.5595019993460648,0.3170776808123086,123.74961094282132,27.740495817339077,0.801964194508415,0.5744024818758572,183.80134156160352,61.12303830504546,12.43865578140067,7.049161812109399,15.939189666275357,7.932004274313271,0.08420254113869516,0.06030961100447602,8.081259108038504,4.903664961203453,3.9348699331283568,0.8078125,0.47964689598289645,0.27331976725290585,129.7575551541859,24.109216366056053,0.7329871878788046,0.5011317668479023,266.76521508083044,57.54675940339532,10.66334462204188,6.076350946171743,14.545747221509359,7.476718139534576,0.07696027361836773,0.05261652390825624,6.5332759373561355,3.5518151258465256,0.8985619354743768,0.7383631845361206,0.6865490916138299,0.7383631845361206,0.7634285888360862
finetune,3,-2.3310074785786097,0.9560018778791702,0.21333049536803803,0.12648409799267435,287.95341015403903,9.118757706192655,0.3386517256869134,0.22395546422637427,119.81096636782938,22.490097187922643,5.676260013206332,0.8666666666666667,0.5869756727344015,0.33244342583633374,140.771270926631,27.2175618524152,0.7272753775205566,0.5321445988582484,172.1959778672284,55.840200906246935,13.049441027436542,7.3907677641918,17.62608548732699,7.667753733957275,0.07636055987807837,0.055872728213960075,7.37945206949941,4.421691563413661,4.310126566886902,0.79453125,0.5107044042497448,0.291450653964057,143.62779067537386,22.65799751148692,0.7316247929900579,0.48029841900133763,251.65574941289088,54.454606420849274,11.353804450980558,6.479430576048254,15.896444763774369,7.408457606302763,0.07681722843947773,0.050429118484024794,6.215426078822229,3.3235863964617987,0.900803655773675,0.7352415616411709,0.6702983302760197,0.7352415616411709,0.7634285888360862
finetune,4,-2.3637234871175026,0.9543147208121827,0.21691663156339555,0.1282675820503295,295.43709808017195,9.128598355566817,0.33583882270906773,0.22229044657402833,123.22356700475518,22.357798378653975,5.303818186591653,0.8784313725490196,0.5246577769429722,0.29321182626025644,115.52417605251571,27.13705102730157,0.7452253798485918,0.5492374600733028,166.29222718159406,56.68970619414685,11.664011027764031,6.518584352066513,15.054391189931275,7.739925712099838,0.07824522732310381,0.05766739979592623,7.652495114978514,4.45481985993654,3.847395324707031,0.81796875,0.44709567162169456,0.25467577647796136,124.82307031649896,20.726554554484036,0.6935292884869128,0.47095258269218904,257.4586569224264,58.55518351417531,9.939677011264143,5.661864163439613,13.894101595003765,7.555423187859656,0.07281737619284258,0.049447848781854396,6.131212878420498,3.574611163473252,0.8990391753849364,0.7514430568698631,0.7039062539891393,0.7514430568698631,0.7634285888360862
finetune,5,-2.389165172113513,0.9552683313283061,0.21521367140180941,0.12680137335621453,289.2756198936209,9.097960267372699,0.33477298162308544,0.21929139618367977,120.08092639936685,21.65934735565355,5.278431911094516,0.8431372549019608,0.6194829349690166,0.3461855886431009,132.4172006075299,31.861122826273807,0.7792843562535744,0.5939942192176686,193.9153103874248,61.09491517272154,13.77213128735464,7.696278795510952,16.729339634633153,9.253419320861031,0.08182126273904944,0.06236665305298494,8.123360820904818,5.283619448835317,3.772956109046936,0.80234375,0.5578855027026928,0.3027531972569705,136.0939139306809,21.620178929928898,0.6279321493229171,0.440682293345526,313.45574977872974,53.34161887483935,12.40271838467609,6.730704826433859,15.356110996334133,7.303867042081855,0.06592997916581846,0.046269608030651055,5.762071257762686,3.4747269161839025,0.9002696660258166,0.7032605257797017,0.683761984797439,0.7032605257797017,0.7634285888360862
finetune,6,-2.4470746765526794,0.9578797570493823,0.20835651794709853,0.1245986298054552,280.86442931093467,8.940878905314971,0.3283141307459257,0.21589280017141496,117.23654167216282,21.4351884256898,5.263730898090437,0.9215686274509803,0.5171933557184585,0.29111676237491124,128.36329536192477,24.31771718027057,0.7558524466855472,0.5189885451001864,141.25690647526616,56.08596367991781,11.498064585521421,6.472007613216052,14.789681503719825,8.18416919236219,0.07936102032065888,0.05449140325535,7.406121156857178,3.732063926768239,3.868485164642334,0.859375,0.4348651795063114,0.2495768976281397,108.96120924418274,23.50147151844383,0.7216174873235426,0.46374259856966094,220.33612457241642,48.70999966621234,9.667772922202452,5.54850764468164,13.742208101218807,7.393934083912519,0.0757665075059967,0.04869083370706213,6.056400975826155,3.079540346604481,0.9042126921800799,0.7942640472105797,0.7437267333170146,0.7942640472105797,0.7942640472105797
finetune,7,-2.4515986491255606,0.957762389601244,0.20787777397406842,0.1234922809000148,283.6517874652224,8.93551580964317,0.3276631899515852,0.21498220525955206,118.18997593792467,21.169474599701665,5.58307206770953,0.8686274509803922,0.6253559869600522,0.33402597781124654,138.41494656190608,26.467701155323017,0.8063149465360155,0.5702855686072772,157.18158517878982,56.75882956082343,13.902698956796652,7.425950514736254,16.019621976568338,7.783794869360892,0.08465935003252968,0.05987735410169181,7.999868356226774,4.236787220639703,3.8925246715545656,0.80703125,0.5525312667150403,0.2957042620448192,131.25519475879355,23.18400503942108,0.7065911472361169,0.47843738513583955,303.37682712080993,52.76182848398078,12.28368485396371,6.573995326142848,15.145936088950751,7.634733200875148,0.07418881111002347,0.050233718512687965,6.253400528596741,3.2990412138258094,0.9042082932086787,0.7254603576307854,0.6811190086048843,0.7254603576307854,0.7942640472105797
finetune,8,-2.41538204606306,0.9569114756022418,0.21124363362740195,0.1253635473054752,298.5677601963061,8.943726530902396,0.3260700320778655,0.21344677018056218,116.88730346212374,21.21631693374714,4.902162353665221,0.9,0.5227869712920215,0.2932799925735476,122.29115375661769,27.923897210688835,0.7153817118167758,0.5326818826864017,164.47692765869257,56.07479263307307,11.622419920755885,6.5200998020701,14.859431485819165,8.41933542221188,0.07511177984204899,0.05592914053754389,7.332140422332349,4.786347529068674,3.5532290935516357,0.8390625,0.43187588523696374,0.24275543775474945,107.0777411696643,20.56701232118091,0.6456688005011334,0.4303658423039451,211.33665948368306,51.23378643655545,9.601315961388751,5.396855297789388,12.867497238979002,6.798556307678144,0.06779224572425492,0.045186428258807844,5.5551752457140555,2.9330568922898497,0.903180109031715,0.7761831316891203,0.7313080314261904,0.7761831316891203,0.7942640472105797
finetune,9,-2.4591102497821327,0.9565740441888442,0.21118139640668926,0.12420795938203913,293.33652140312773,8.712729719191938,0.3269469246205503,0.2141961765219745,117.89759267423636,21.050803259960393,4.863208400501924,0.8627450980392157,0.5623377321907246,0.30427124072414113,110.26330545702105,24.87446860432146,0.7124298571555258,0.5480399586552498,196.39392448194073,56.47467432664144,12.50169881750056,6.764453446048104,14.887184146354375,7.84322845084723,0.07480184871887496,0.05754166767084169,7.51820745616327,5.303914945535551,3.788687586784363,0.81953125,0.4779262022395579,0.27152948986913544,123.60080345311594,21.637440348864708,0.636211677389483,0.4415073962256429,258.0953303302334,51.256094588861885,10.625090751271777,6.036550115869128,14.594816430819582,7.2420556172889015,0.0667992914211634,0.04635624002704498,5.747296049188094,3.4459529770451693,0.9027612120861203,0.7352683391045907,0.7081174620370959,0.7352683391045907,0.7942640472105797
