stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,train_score,val_score,test_score,selection_score,best_score_so_far
stage1_soc,0,2.289914350953727,0.432660426630674,0.7458783770222212,0.5772846981513304,903.8872694335458,61.77416522804457,1.663758582025582,1.3853786031185624,624.067136208928,237.7585845711729,2.4668624728333715,0.45098039215686275,0.7792667352003455,0.5320969988098916,180.3900453523278,62.995830917317704,1.8073251100720462,1.4254299101584098,514.5513204692502,188.54622535185763,17.32438971153281,11.829397246566163,33.35825866623525,16.920892706550816,0.18976079976378712,0.14966356537153427,20.689278124466583,14.767451842561785,2.493919086456299,0.38515625,0.7414958691406587,0.5318980392123194,290.49704621097334,52.95880600197487,1.5590477195356054,1.3271396717631432,722.2014940092222,224.78878311473107,16.484680823931065,11.824974045305938,37.49426522276114,18.80814482425286,0.16369281900653254,0.13934354373131286,18.101956493437168,15.569719901422001,0.20889691352400766,0.21720037159675912,0.16270748925780237,0.21720037159675912,0.21720037159675912
stage1_soc,1,1.3732315489798168,0.6496728382383146,0.6303298668774144,0.4603483934649981,711.3205809665598,46.80792321239612,1.5720499668038839,1.2856597521787407,590.0272492435507,203.49118225630198,1.4698423334196502,0.7470588235294118,0.6948803101778044,0.45449175841412415,117.9979156004114,67.91119993613918,1.6967821637888456,1.349970835323135,488.8524999700535,172.55677643723394,15.44833976943219,10.104104265944054,33.61900447986935,13.260811721211798,0.178154300314383,0.14174071058996907,19.535686792800526,13.086624214249545,1.4971060872077941,0.65703125,0.5718049226951447,0.40720037897444855,206.43400932947515,52.88404268186852,1.5202739368607983,1.2789029431405652,746.7088831505182,208.4054705421899,12.71217013670775,9.052738603327551,34.449718983639066,15.359546672785584,0.15962175068062115,0.13427890973137674,17.45650705310341,15.390340719004246,0.4605738781750902,0.5385947304760704,0.4854897731914566,0.5385947304760704,0.5385947304760704
stage1_soc,2,0.9877982504515227,0.7359232416889175,0.5860020873388879,0.4176998799224445,638.2116287824506,40.860102253513425,1.5754046848501184,1.2881348353389586,594.955396673227,205.12768978977113,1.769457893745572,0.7294117647058823,0.7571980343387463,0.49200512112720923,144.06392174722015,64.35460015864948,1.7614476557380223,1.4149772829138765,541.4419033678329,174.04112517264133,16.83376595347481,10.938088427817057,33.00198903646122,15.135219686898775,0.18494387868133508,0.148566087726532,20.45685034015425,14.634699667512042,1.9530533790588378,0.61328125,0.6765080573654171,0.4636240659739997,252.58801065309262,48.64110954857104,1.5508831121446385,1.3206250135342998,758.0255700088684,224.45389534689804,15.039894171508944,10.307130582847195,34.339131753372996,15.57405614696879,0.16283557289202166,0.13865953466797185,18.009964964930308,15.93522036285284,0.5601226154872512,0.5022523544042584,0.4103288327903749,0.5022523544042584,0.5385947304760704
stage1_soc,3,0.7644553884825814,0.7695196737184942,0.5533712605023349,0.3917627034608486,629.4330621904205,37.766330661779804,1.584716288162608,1.2978093459459776,599.1288138159415,209.51149535779405,1.491276351143332,0.7509803921568627,0.7359332791630118,0.49434771229896474,161.8178802961249,65.52231609715929,1.7460194814450005,1.3868892264570676,509.58213203338306,181.6736030674058,16.361015239061153,10.9901681080614,34.32024100905989,15.171122670697486,0.18332399154734724,0.1456169713626023,20.108522302448865,14.53167208178974,1.4394012331962585,0.684375,0.5794368373978851,0.4037474964523426,276.93487558787353,42.09800894565053,1.560775096887713,1.318391088127828,754.2550529576959,227.63153616844767,12.881840236280855,8.975975308118084,32.04087602413333,14.634365596305255,0.1638741856604915,0.13842498280489957,18.02812418563654,16.734901092526435,0.6035082955677937,0.5302004084079592,0.5105439487806345,0.5302004084079592,0.5385947304760704
stage1_soc,4,0.599082247830204,0.7870954490771984,0.5257853595002118,0.36673811868212625,602.8017389675546,34.256344571708524,1.5853884867178771,1.2993878552777718,605.4576310174529,210.21355826584676,1.8657631808636235,0.7313725490196078,0.7514056309040166,0.4762070946705838,148.60692470143508,61.56427715110332,1.748532890280811,1.3979850313681013,503.38081385829366,180.89352531987288,16.704991234964744,10.586872143783939,31.303746939245322,14.875717273634589,0.18358788788130437,0.14678197969574985,20.22217381332391,14.344236713866694,1.758621335029602,0.6125,0.6587170064027025,0.4368328113509051,260.1442064096324,43.81836607496814,1.5696091765139446,1.3444619615176634,779.0629412461934,233.48600503067075,14.644369652967075,9.711516635804958,31.379930781224097,15.869567734120563,0.16480172327157683,0.14116230425161946,18.31885825566614,17.158222821941777,0.6293598412271348,0.5059508597484028,0.41488489807918927,0.5059508597484028,0.5385947304760704
stage1_soc,5,0.46345804468930135,0.7979372670989701,0.500146620508551,0.34693754431497775,593.4225371635426,31.784237273134764,1.5739154003234657,1.2923887619712886,602.0700502665268,210.5158778692616,1.4545440351261811,0.7588235294117647,0.7405234809650725,0.48162725231445885,165.9115996825483,58.316076669307094,1.7045137396841574,1.346765916670362,517.8008008388837,172.42381659901622,16.46306302485947,10.707371222056917,29.081414514669536,13.520102091206752,0.17896608011932927,0.14140420891501373,19.526773458009618,14.905339075514231,1.5027999877929688,0.68359375,0.6121728001215924,0.42003451395648883,260.5209750350371,43.52679216248901,1.5348724744514008,1.3003233157804062,765.7355317217614,227.44097050422653,13.609614886717985,9.338062672732514,27.868338514817445,15.366607618463132,0.16115452978778688,0.13652795005108578,17.757999909995693,16.160141020572564,0.6478932809464047,0.5366664851222429,0.4999419099635223,0.5366664851222429,0.5385947304760704
stage1_soc,6,0.37265797164153963,0.8066518001232358,0.4813773838148677,0.33222088590159793,582.9782703732405,30.195159195639647,1.5825002032471183,1.3038732032107136,610.9989347400574,214.33822521118674,1.611080970951155,0.7705882352941177,0.6820916208312938,0.4330011610106072,136.7897114936578,45.171996559761645,1.766972010651155,1.4117486401917596,556.0234505355862,181.37256906880464,15.164026031746833,9.626332704892544,25.409299086474693,12.616096825771642,0.18552391046457817,0.14822709513372942,20.433627293164395,16.19361253896806,1.4415351510047913,0.7140625,0.5447944135423648,0.37458465083982445,256.49259657391474,40.13133912841753,1.574262348517484,1.3430779294889361,763.9796304349418,234.7156476201774,12.111681798463236,8.327636966871376,25.257678402862965,14.71634298457047,0.165290284867888,0.14101698727283885,18.323355832425744,17.13971296942048,0.6622385849787755,0.5659607490447296,0.5506241759372906,0.5659607490447296,0.5659607490447296
stage1_soc,7,0.2838284044977764,0.8136938470115314,0.46805806117580295,0.3193871406831791,566.2756954247401,28.455125350551626,1.5788017309453046,1.2992261570147146,608.8194857201801,214.37161413476733,1.4986926882874732,0.7529411764705882,0.7997863724590089,0.5033938770638962,174.46905918092276,51.13148586099125,1.7768682466825796,1.4325162895096868,574.3573439053952,181.68985656162198,17.780575221000216,11.191279328011161,29.366587652269814,13.958716004771052,0.1865629695987145,0.15040760251550683,20.65712943442297,16.189030800132162,1.5477335572242736,0.684375,0.6679922870936149,0.43230777683675115,291.94298578576127,39.82230810988021,1.6033116028349865,1.3833226931245008,804.7701052778257,241.2125137216662,14.850574499285726,9.610917626710613,26.478511922894803,14.706183608037211,0.1683403225733959,0.14524250181431772,18.812644992742456,17.265231560118394,0.6732764286587904,0.5130052647328855,0.48397731387191545,0.5130052647328855,0.5659607490447296
stage1_soc,8,0.1963440280107401,0.8221736451395205,0.45009766315099237,0.30461630829657915,558.1510601822906,26.878162855443097,1.5826361177988586,1.3037938196129253,615.3224861787081,215.73915669365365,1.4462766736161474,0.7647058823529411,0.7001278736958267,0.44435982282328257,176.05965443348688,45.85296051525252,1.7304459381963082,1.3814424135083077,525.0937078665712,181.8590754697476,15.565001794533094,9.87885456288473,27.514751391151382,11.697149741561883,0.18168884134356902,0.14504508112793435,19.990181840338575,14.63476715113177,1.4896615624427796,0.7109375,0.5101318439145934,0.3373975577163947,185.7813695702937,37.45745113919433,1.5595627526040141,1.3336266873513523,789.5451947301437,231.2305528616384,11.341075486774258,7.500906318162589,23.466599769929353,12.893393751813315,0.16374689510298104,0.1400246504448967,18.179357351173604,16.47411544832838,0.6871443461942228,0.5546675202441931,0.557897946825622,0.5546675202441931,0.5659607490447296
stage1_soc,9,0.11456176694830708,0.8267656465479299,0.43315714717085607,0.29150195186452854,549.5713914583678,25.44467097436022,1.594145530646379,1.3165564020555767,622.7850837601492,219.25507601274086,1.631566905040367,0.7450980392156863,0.7436997867053269,0.4585251130127147,168.71301445608188,52.36373952162707,1.7246311209682523,1.3905629461156388,555.889796596082,179.64900806309515,16.533677560295786,10.19377241646869,27.836132932218113,11.043780775958226,0.18107831235709787,0.14600269498069038,20.07879751947646,16.427902419946978,1.653198057413101,0.65703125,0.5994817119167088,0.3805621143517783,258.8715389260543,35.30789757091429,1.5987075870808884,1.3684417602657049,783.441616759934,246.07216559959483,13.327470984003709,8.460525877291673,24.667400120695365,12.552746694092612,0.16785692215652906,0.14368007250661902,18.670719168189475,17.293868933103646,0.6968185023966731,0.5219881032040883,0.4771867364249873,0.5219881032040883,0.5659607490447296
