final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
finetune,0.9705882352941176,0.272833752254946,0.18419159195550225,106.9848558700824,19.566386177081043,0.48183221373633967,0.33891406309717864,134.05496152554937,37.20410892701871,6.071853058355953,4.099141956210053,10.617951825814833,5.654245745246523,0.0511231179880782,0.035959288610406356,4.764287366201897,3.2940288322267466,0.9140625,0.3783400119544608,0.19729034140164003,96.49062177883843,15.400982951341241,0.5194863401390624,0.3371578860824229,195.4502082761415,37.486487462764686,8.419870854312439,4.390651643804901,10.85652529571008,5.461815711345752,0.055118277074468744,0.035772955604488996,4.479151566478719,2.5049280473184297,27267,204,512,8,cpu,14604.952491283417
