config,pulse_widths,num_pulse_widths,pulse_width_sum_ms,n_test,test_cls_acc,test_material_acc,test_soc_mae_raw,test_soc_medae_raw,test_soc_rmse_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_mae_raw,test_soh_medae_raw,test_soh_rmse_raw,test_soh_mape_raw,test_soh_medape_raw,n_mc_soc,n_mc_soh,checkpoint_path,predictions_path
P7_30_50_3000_5000,"30,50,3000,5000",4,8080,512,0.9140625,0.962890625,4.379660279408265,2.061330550298667,8.42342803990905,10.779021321996172,5.536732779601689,3.5628346103358193,2.0182468475816506,5.491368834737095,4.461483936099025,2.4503699755373005,500,500,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P7_30_50_3000_5000/checkpoints/finetune/best.pt,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P7_30_50_3000_5000/metrics/retrospective_test_predictions.csv
