config,pulse_widths,num_pulse_widths,pulse_width_sum_ms,n_test,test_cls_acc,test_material_acc,test_soc_mae_raw,test_soc_medae_raw,test_soc_rmse_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_mae_raw,test_soh_medae_raw,test_soh_rmse_raw,test_soh_mape_raw,test_soh_medape_raw,n_mc_soc,n_mc_soh,checkpoint_path,predictions_path
P4_300_500_700,"300,500,700",3,1500,384,0.8932291666666666,0.9557291666666666,5.847468557726951,2.9281683886774807,10.597788471259546,15.619017661911586,6.766407575717022,4.17462339018837,2.382251518571323,5.997458354632751,5.22163541538103,3.0234523025363855,500,500,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P4_300_500_700/checkpoints/finetune/best.pt,/scratch/lt28/qq002/Hierachical_battery_metadata_reconstruction/results/measurement_sensitivity/pulse_width/P4_300_500_700/metrics/retrospective_test_predictions.csv
