stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soh_rmse,train_soh_mae,train_soh_mape,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_score,best_score_so_far
stage2_soh,0,0.5570800942811698,0.962130115009309,0.1880346741673592,0.11246763639122143,216.81437583195967,0.7091937174557074,0.5142945312126622,792.8922309950741,0.8798895061016083,0.859375,0.3990939267341576,0.2245274625485763,98.45113775378425,0.7191190099012978,0.5267639347250224,1227.6713409513422,8.880562715978543,4.996142736303031,12.022465116685362,0.07660379071418102,0.05611326313822431,7.048508281570822,-0.7191190099012978,-0.7191190099012978
stage2_soh,1,0.20922894360221123,0.9630412105687085,0.1877870140982917,0.11261717346383744,218.57893773038563,0.5460858283783537,0.38083279588276364,854.3093190532419,1.2092882573604584,0.859375,0.3983910313053356,0.22592767006426584,100.37132928492969,0.7099995196012157,0.49182581923669205,620.1221648611195,8.864922049799747,5.027299893903195,12.278670081980273,0.07563234158417903,0.0523914979441116,6.632830377761341,-0.7099995196012157,-0.7099995196012157
stage2_soh,2,0.08480489875638682,0.962816737749726,0.18842808499377733,0.11296559957495306,217.74762922254865,0.48667972751599214,0.33615485338114515,833.4599943626393,1.2369293093681335,0.859375,0.3989333699111392,0.225390353536568,103.94443013598,0.6743648815208305,0.4601544374763762,576.5029232169019,8.876990090488805,5.0153436343749,12.12978924613564,0.07183637987118224,0.04901772002561594,6.122347537766486,-0.6743648815208305,-0.6743648815208305
stage2_soh,3,0.015187076898618205,0.963384521938917,0.18748354918719756,0.11244563403656775,216.87780341673698,0.45271056174202484,0.31015974774928123,780.5158110720176,1.3320324540138244,0.859375,0.39978178233095546,0.225010917453983,101.07874793968739,0.6860166438610459,0.44947715376983977,451.7433505471878,8.895868736631,5.006900478383992,12.134091941266249,0.07307757801570582,0.047880327775390766,6.048469533841725,-0.6860166438610459,-0.6743648815208305
stage2_soh,4,-0.03796940291184795,0.9628431463166651,0.18793581169242118,0.11268138329873247,218.30519186644887,0.43057554938806686,0.29380301662755776,822.7598335518989,1.2502629280090332,0.859375,0.39849259624217825,0.22320535061398913,105.03467910389585,0.6645255908851132,0.43632616463146406,498.6195462101783,8.867182114504095,4.966723361727597,12.036661832761668,0.07078825427473186,0.04647942519683379,5.839905536774569,-0.6645255908851132,-0.6645255908851132
stage2_soh,5,-0.0757300006915223,0.9628695548836043,0.18760383135284145,0.11252549180534326,219.77014588855215,0.41694022500065153,0.28418503430316633,820.7989277564035,1.5057228803634644,0.859375,0.39790150605831354,0.22403219991037987,100.49006883663994,0.6744904096375608,0.4458710748600424,419.4365693372805,8.854029219958957,4.9851222484800655,12.15112911575761,0.07184975168264282,0.04749619203931482,5.9790107791393305,-0.6744904096375608,-0.6645255908851132
stage2_soh,6,-0.11625373163174375,0.9625526520803349,0.1883390425764352,0.11294640762554448,218.2057712224968,0.4059992618827873,0.2759040229702702,894.9129975404775,1.6684433460235595,0.859375,0.39957000599052206,0.22643231748370454,100.85115116241168,0.6736147884951182,0.44197529558759924,284.21378402571037,8.891156318899387,5.038529208774724,12.25026318383752,0.07175647657265158,0.04708119607064739,5.933784900187794,-0.6736147884951182,-0.6645255908851132
stage2_soh,7,-0.1435481037284379,0.9627375120489087,0.1879972266631891,0.11272835250008408,217.67875597733632,0.3946902406955177,0.2683318298907058,834.8617839618985,1.7268458724021911,0.859375,0.39924969612892874,0.2265346277590652,103.77059069261401,0.6781220370815293,0.4493421156974364,405.8074160954713,8.88402894040906,5.0408058085831,12.320339202879795,0.072236608636615,0.04786594274755797,6.07749977748075,-0.6781220370815293,-0.6645255908851132
stage2_soh,8,-0.17906850859478154,0.9626846949150304,0.18788148339403873,0.11247610475432915,217.99002236566943,0.38707839225051194,0.26239737864473295,837.0041441806787,1.7385735392570496,0.859375,0.3986198551049748,0.22364811234219814,100.00497581410048,0.6624760625139123,0.4347610356242512,341.82943005191845,8.870013845640663,4.97657561316704,11.945200404848606,0.07056992943282736,0.04631270067862035,5.834229675555487,-0.6624760625139123,-0.6624760625139123
stage2_soh,9,-0.1911297865729342,0.9630676191356476,0.18848411179135083,0.11290004925169266,216.64123056160932,0.383961101383166,0.2592682039751992,861.2297051767288,1.6535123229026794,0.859375,0.3984445982277987,0.22475186358606153,102.09667191270746,0.6733329894102059,0.43302423388013267,346.09888654867376,8.866114089435028,5.0011360789349855,12.032309267668543,0.07172645804400081,0.046127688724150656,5.817659377055884,-0.6733329894102059,-0.6624760625139123
stage2_soh,10,-0.2225996126906877,0.9625790606472739,0.1876631068746817,0.11251301062920213,218.0475259686548,0.37657160654067706,0.25406614268360717,860.109267452915,1.7568629145622254,0.859375,0.3993682239046209,0.2258641808410175,101.26199281873447,0.6902671294963642,0.446672168506484,422.4195410696838,8.886666401775644,5.025887155278694,12.20186125911078,0.07353035892941331,0.04758152815572173,6.01865389666703,-0.6902671294963642,-0.6624760625139123
stage2_soh,11,-0.2364768460277848,0.9630280062852389,0.1877403550182389,0.1124620424481387,215.47817427906932,0.3734528221452251,0.252121353601297,847.6074551154843,1.6525291681289673,0.859375,0.3973468679268403,0.22573649505757204,99.72691102422866,0.6584176032865301,0.42358074017938635,401.1026649915847,8.841687573532033,5.023045911171576,12.215157203285706,0.0701376040396866,0.04512172528971272,5.65888755947567,-0.6584176032865301,-0.6584176032865301
stage2_soh,12,-0.2627218169590881,0.9628299420331956,0.1879905787257299,0.112955271003755,218.7768579897271,0.36840804914471925,0.24829784075416805,857.74150163915,1.9746500730514527,0.859375,0.3945467295866716,0.22345825008633255,101.8628319376421,0.6767656780319721,0.45113552844059085,414.5464424903627,8.779379385557126,4.972350826281065,12.054192187467164,0.07209212369134332,0.04805698533558726,6.068389264451128,-0.6767656780319721,-0.6584176032865301
stage2_soh,13,-0.2846879035615377,0.9633977262223865,0.18814705923952083,0.11282809196001814,217.60540412740949,0.3650358191050246,0.24484846906771246,863.6486330206598,1.6893101453781127,0.859375,0.39650105165864247,0.22436097371210054,99.34229498058438,0.6606370680616757,0.42468127904758146,501.63811338206045,8.822866585152411,4.992438065956482,12.216717092468436,0.0703740313635717,0.04523895962320364,5.683540251993986,-0.6606370680616757,-0.6584176032865301
stage2_soh,14,-0.29757070230187554,0.9625922649307436,0.18815981299521703,0.11267194922739536,218.9711547178792,0.3628959926547392,0.24307999327241564,806.4431662340465,1.9476936221122743,0.859375,0.3964488688398575,0.2233415203361801,100.8078415732356,0.6755350978589082,0.4388005188030547,393.6936050332555,8.821705456577407,4.969753388150565,12.048810491157472,0.07196103658170734,0.046743004591295476,5.901706241457548,-0.6755350978589082,-0.6584176032865301
stage2_soh,15,-0.3125042395616732,0.9631996619703431,0.18812239681168144,0.11271313526100311,218.1728545644507,0.3601235330831549,0.24118487783930478,809.8304213250095,1.8968870639801025,0.859375,0.39987237147188287,0.22445877492937144,102.6775424938757,0.6706965768716188,0.4328974434050906,348.0820852579439,8.897884629197922,4.994614325768245,12.159522180657026,0.07144561549433047,0.046114182385965825,5.801487577694274,-0.6706965768716188,-0.6584176032865301
stage2_soh,16,-0.33014212600106574,0.9636618118917777,0.1875124421619575,0.11256441979528917,217.24941786083934,0.35676039083362465,0.23889081207872379,802.5391230438041,1.8812998056411743,0.859375,0.3979715153563782,0.22534271494332642,99.37741292280037,0.6613325520143825,0.4282392828099546,425.5540571716043,8.85558711491349,5.014283595024038,12.239394049908766,0.07044811751458778,0.04561797421632679,5.744658246470526,-0.6613325520143825,-0.6584176032865301
stage2_soh,17,-0.3428206048329247,0.9629751891513607,0.18791770534166266,0.11250309493851855,218.25399503358472,0.3541994783057809,0.23603442407578243,858.7738858898462,1.7519745469093322,0.859375,0.3997103200385625,0.22450221659801173,96.95641911370268,0.6604197429574017,0.42302322853793156,464.4665495573415,8.894278632063477,4.995580971450309,12.102616820182543,0.07035088100275858,0.045062336675109615,5.63653691616576,-0.6604197429574017,-0.6584176032865301
stage2_soh,18,-0.35598802529695006,0.9627243077654392,0.18761763827826627,0.11262548126487901,218.0300772719659,0.3537931151852754,0.23546642903644505,790.1454286790769,1.9541846752166747,0.859375,0.3993547397504597,0.22598179188098583,100.35414841461325,0.6544117982253131,0.42743729942894787,348.55658898635,8.88636635570787,5.028504207719626,12.31328999997838,0.06971088765641996,0.04553254333545075,5.713062700400211,-0.6544117982253131,-0.6544117982253131
stage2_soh,19,-0.37128153965653343,0.9632788876711605,0.18763103902709014,0.11240794397926661,219.47662140301807,0.35001529475898296,0.23345940583995095,761.8362729135777,2.001092231273651,0.859375,0.3963942286528599,0.2237158342381008,108.80263228234632,0.6528371050460428,0.42389202616759575,377.01192086780765,8.820489621533847,4.978082547831527,12.222841876035547,0.06954314411400121,0.04515488482965048,5.656352734224307,-0.6528371050460428,-0.6528371050460428
