final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
finetune,0.9862745098039216,0.28956248693514614,0.19657659717452,115.42249957753778,23.26099417114996,0.5094877074407711,0.3578085785555909,128.42271072935935,41.68560874986141,6.443993281461213,4.374662909180041,11.191770052607227,7.110595699999415,0.05405729589340136,0.037963946767892304,4.966114156172233,3.233944800440699,0.89765625,0.38268067896375635,0.20647102381990406,102.74215512682478,17.83590293593405,0.5691222204732156,0.3846021308636409,186.22693942429032,44.496187096851244,8.516267940259036,4.5948558613183685,10.892207601563891,5.890582128737211,0.06038459382301532,0.04080677685780172,5.106565725979507,2.8820134692962096,68163,510,1280,8,cpu,18236.74328517914
