struct_mode,stage,epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,val_loss,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,val_score,best_score_so_far
soc_to_soh,stage2_soh,0,0.6348668662314438,0.985915906223409,0.16261175556344243,0.0961731442591677,223.73184111485688,7.224792234813004,0.7196553553787269,0.5221874767610254,174.70647740551584,63.96638654025061,0.1833467800243228,0.9745098039215686,0.48143201423497584,0.23700904891661861,75.86456489584694,21.315231495962035,0.6163378811699293,0.4838505393295896,157.1330195402677,50.62762592929073,10.703030756305322,5.269103559945495,11.897101039858088,6.461145351648387,0.06471263449156721,0.05080207473334036,6.4511160358414585,5.03581462006418,-0.6163378811699293,-0.6163378811699293
soc_to_soh,stage2_soh,1,0.21424283318328471,0.9858425515683226,0.1632468144408712,0.0965971542826977,225.2332401243484,7.258060089339484,0.5222366091995102,0.364999932793499,158.2416506215587,41.52405751906402,0.14375298128408545,0.9745098039215686,0.48599770840772233,0.24527200135018895,81.45117882197296,23.787309673834073,0.5436475295791765,0.41605392827415,153.20584219457643,41.03297125436912,10.804533696928084,5.452802673048568,12.128521320926996,6.909807230859849,0.05708048287916458,0.043683743303395375,5.641305369521685,4.121534534152109,-0.5436475295791765,-0.5436475295791765
soc_to_soh,stage2_soh,2,0.08375989194478561,0.9865760981191867,0.16361051740930846,0.09660033944517141,226.36681980635439,7.231999264461104,0.4669184487421613,0.3233642261384224,149.26179255948725,35.377299992123945,0.13259221794558507,0.9745098039215686,0.4836434741681,0.2422896870941508,80.22294929162977,21.514677003378672,0.5194129889498459,0.3853149104918189,120.8153483684247,42.474324197335825,10.752195172008289,5.386500889487152,11.743230243985769,6.66974971886623,0.05453596790169799,0.04045628822858822,5.283189357812034,3.5772423434150844,-0.5194129889498459,-0.5194129889498459
soc_to_soh,stage2_soh,3,0.002156966785803804,0.9863560341539274,0.1634471144413849,0.0964970075010535,227.70982086132784,7.198250579706283,0.4329239379845578,0.2980820069524218,139.22386302825626,32.19400941745631,0.15266195079859565,0.9745098039215686,0.48153070698232586,0.24194216881604755,76.47534507891706,23.927631750983046,0.5723983710185729,0.4048668870501512,124.99816084174495,39.16147411988055,10.705224859478935,5.3787749827984825,11.842731715002358,6.847183604403876,0.060099188608984395,0.04250915557823958,5.33723713496928,3.49186133165441,-0.5723983710185729,-0.5194129889498459
soc_to_soh,stage2_soh,4,-0.05797251528100835,0.9864440597400311,0.16355793139747687,0.0964918114194561,224.22171488146753,7.208139367829892,0.41020052081154273,0.2814289843516282,138.0366888726509,29.788627217374167,0.10956799028550877,0.9745098039215686,0.48358232334933726,0.24151244343751493,77.30814199080585,23.363181462623647,0.4717981598274615,0.3497639873832026,111.705539652999,40.027366074087176,10.750835688063228,5.369221476161604,11.990753789800365,6.5775336500780766,0.04953663048059641,0.03672360529078352,4.6972402463531555,3.097568841103438,-0.4717981598274615,-0.4717981598274615
soc_to_soh,stage2_soh,5,-0.10822118715224371,0.9865760981191867,0.1640017941128652,0.09653841169273485,226.18784385791173,7.185222623722335,0.39149651094412397,0.26790026953847335,131.4754787081217,28.111081465635948,0.11549239894923041,0.9745098039215686,0.47883169050993324,0.2371043634418325,73.77966874538733,22.261093424501492,0.4840473795355289,0.36110766677222417,114.84827632186104,41.473556811023116,10.645221254688135,5.27122255964789,11.488168452599206,6.831834312057011,0.05082274204698335,0.037914639300729254,4.857653907719396,3.356255880778261,-0.4840473795355289,-0.4717981598274615
soc_to_soh,stage2_soh,6,-0.13779725117670608,0.9861066283266336,0.16441328581716502,0.09696685423421039,228.3284622175357,7.23667070379755,0.3815464756329789,0.26065400957870394,127.88812128478376,27.4276399829892,0.10277600603945115,0.9745098039215686,0.48302717099033166,0.23659851392183234,75.2862073922515,20.786039143401748,0.45649273648471367,0.33398591205295103,113.36822462852653,38.703788176133656,10.73849373198805,5.2599766873117355,11.447771463858992,6.334780406234136,0.047929631630164136,0.035066980161903155,4.398732919333981,2.8752595943705255,-0.45649273648471367,-0.45649273648471367
soc_to_soh,stage2_soh,7,-0.17779403511499395,0.9862533376368064,0.16374595591804025,0.09664300222603253,225.36365081732814,7.254699129904273,0.3685085742552472,0.25093223896503697,123.4704199142139,26.176565182404197,0.13297441283277436,0.9745098039215686,0.4811264417340556,0.2386950867104472,77.20156100379326,23.417867624912702,0.5218155191152343,0.3773216113904674,117.26324343617513,40.953992462886646,10.696237373690693,5.306586971580088,11.559623658250452,6.739803194068377,0.054788222486719815,0.039617028694279445,4.987720403712141,3.206625724314442,-0.5218155191152343,-0.45649273648471367
soc_to_soh,stage2_soh,8,-0.20990230582178115,0.9867814911534286,0.1635519724478488,0.0963701434906937,226.10628925749998,7.185927977100635,0.361351870717884,0.24583413056886985,121.02159744615432,25.755751682581483,0.11011026609762042,0.9745098039215686,0.48162655749338,0.2360544898455926,74.10820121884217,21.708118485946947,0.4735365036497848,0.33978186934163757,94.83949611720168,35.85578277695714,10.70735577503396,5.247882131386913,11.399006416678201,6.535675841111399,0.04971914856334211,0.03567552894173728,4.495818395146815,3.006091507003024,-0.4735365036497848,-0.45649273648471367
soc_to_soh,stage2_soh,9,-0.22532253215047193,0.9865614271881694,0.16272982321873958,0.09635048487016083,224.89485797713806,7.2946173088113735,0.3559639382418158,0.2418452529241747,120.948958548162,25.163282468558386,0.11987325175135743,0.9745098039215686,0.48411873644572856,0.24106322209916864,75.91035978828437,22.230169778298993,0.4967197777638293,0.35289434994223945,111.05316217409265,36.6037998078835,10.762761039304946,5.359234542059706,11.799287293575711,6.6765468464882645,0.05215328540596519,0.03705227891980745,4.601106318049042,2.885379074380165,-0.4967197777638293,-0.45649273648471367
