U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.4219,3.4395,3.4439,3.4268,3.4233,3.4059,3.4014,3.4186,3.4224,3.4576,3.466,3.4317,3.4242,3.3889,3.3801,3.4147,3.4223,3.4749,3.4874,3.4361,3.4247,3.3719,3.3587,3.4105,3.4219,3.4921,3.5088,3.4405,3.4252,3.355,3.3369,3.4065,3.4216,3.509,3.5297,3.4449,3.4258,3.3382,3.3155,3.4022,3.4212,20.0,0.8138875,LMO_24Ah,1000
3.4481,3.4688,3.4737,3.4535,3.4495,3.4291,3.424,3.4444,3.4488,3.49,3.4995,3.4591,3.4504,3.4091,3.3991,3.44,3.4486,3.5102,3.5243,3.4639,3.4509,3.3889,3.3738,3.4351,3.4481,3.5304,3.5487,3.4686,3.4514,3.3689,3.3484,3.4305,3.4477,3.5502,3.5729,3.4735,3.4521,3.3489,3.3229,3.4261,3.4474,20.0,0.7946791666666666,LMO_24Ah,1000
3.4472,3.4672,3.4721,3.4526,3.4488,3.4289,3.4238,3.4435,3.4479,3.4879,3.4972,3.4581,3.4495,3.4096,3.3994,3.4391,3.4475,3.5076,3.5215,3.4626,3.45,3.3898,3.3747,3.4342,3.4472,3.5271,3.5452,3.4679,3.4505,3.3705,3.3499,3.4296,3.4468,3.5464,3.5687,3.4723,3.4511,3.351,3.3252,3.4247,3.4465,20.0,0.7981250000000001,LMO_24Ah,1000
3.4333,3.4544,3.4597,3.4388,3.4347,3.4137,3.4084,3.4291,3.4339,3.476,3.4858,3.4447,3.4354,3.3933,3.3826,3.4244,3.4335,3.4969,3.5113,3.4498,3.4361,3.3724,3.3563,3.4195,3.4331,3.5176,3.5366,3.4549,3.4367,3.3519,3.3299,3.4144,3.433,3.5381,3.5611,3.4598,3.437,3.3313,3.3034,3.4091,3.4324,20.0,0.8136583333333333,LMO_24Ah,1000
3.4916,3.5155,3.5206,3.4974,3.4932,3.4693,3.4639,3.4876,3.4923,3.5399,3.5499,3.5032,3.4939,3.4461,3.4353,3.4828,3.4921,3.5634,3.5785,3.5085,3.4946,3.4226,3.4059,3.4779,3.4916,3.5873,3.6066,3.5136,3.4951,3.3991,3.3766,3.4725,3.4911,3.6106,3.6338,3.5185,3.4955,3.3756,3.3471,3.4672,3.4907,20.0,0.7289875,LMO_24Ah,1000
3.4251,3.4467,3.4519,3.4307,3.4265,3.4052,3.3998,3.4212,3.4258,3.469,3.4786,3.4365,3.4274,3.3842,3.3736,3.4165,3.4254,3.4904,3.5046,3.4416,3.4279,3.3631,3.3469,3.4117,3.4251,3.5116,3.5301,3.4467,3.4284,3.342,3.3201,3.4068,3.4249,3.5327,3.555,3.4516,3.4289,3.321,3.2932,3.4014,3.4245,20.0,0.8255416666666666,LMO_24Ah,1000
3.4432,3.464,3.469,3.4484,3.4446,3.4238,3.4189,3.4393,3.4437,3.4855,3.4949,3.4539,3.4453,3.4037,3.3936,3.4349,3.4433,3.5062,3.5199,3.4588,3.4458,3.3831,3.368,3.4303,3.443,3.5267,3.5446,3.4635,3.4465,3.3626,3.3424,3.4256,3.4426,3.5469,3.569,3.4683,3.447,3.3424,3.3166,3.421,3.4423,20.0,0.7810791666666667,LMO_24Ah,1000
3.5643,3.5796,3.5836,3.5687,3.5652,3.5501,3.5457,3.5608,3.5648,3.595,3.6029,3.5731,3.5657,3.5352,3.5264,3.5569,3.5646,3.6103,3.6217,3.5769,3.566,3.5201,3.5069,3.5529,3.5643,3.6252,3.6398,3.5806,3.5664,3.5051,3.4872,3.5485,3.5641,3.6398,3.6577,3.5843,3.5668,3.4902,3.4674,3.5443,3.5639,20.0,1.067841666666667,LMO_24Ah,1000
3.5429,3.555,3.5587,3.5469,3.5439,3.5318,3.5281,3.5401,3.5434,3.5678,3.5748,3.5508,3.5446,3.5202,3.5129,3.5369,3.5432,3.5797,3.5899,3.5545,3.545,3.5085,3.4972,3.5334,3.5429,3.5917,3.6052,3.558,3.5455,3.4965,3.4814,3.5301,3.5427,3.6036,3.6201,3.5613,3.5459,3.4846,3.4658,3.5264,3.5423,20.0,1.05445,LMO_24Ah,1000
3.539,3.5522,3.556,3.5431,3.5401,3.5269,3.523,3.536,3.5394,3.5659,3.5732,3.5474,3.5408,3.5141,3.5064,3.5327,3.5394,3.5792,3.5899,3.5513,3.5413,3.5013,3.4895,3.5292,3.5392,3.5922,3.6063,3.5548,3.5416,3.4883,3.4725,3.5253,3.5388,3.605,3.6226,3.5585,3.5422,3.4753,3.4553,3.5218,3.5387,20.0,1.065441666666667,LMO_24Ah,1000
3.5369,3.5495,3.5532,3.5408,3.5378,3.5253,3.5216,3.5339,3.5374,3.5627,3.5697,3.545,3.5385,3.5132,3.5057,3.5308,3.5371,3.5752,3.5857,3.5485,3.539,3.5006,3.4893,3.5272,3.5369,3.5878,3.6015,3.5522,3.5394,3.4883,3.4732,3.5237,3.5367,3.5999,3.6164,3.5557,3.5399,3.4763,3.4574,3.5202,3.5364,20.0,1.060616666666667,LMO_24Ah,1000
3.5357,3.5636,3.5706,3.5431,3.5373,3.5092,3.5021,3.5299,3.5362,3.5922,3.6052,3.5506,3.5381,3.4821,3.4676,3.5234,3.536,3.6198,3.6389,3.5576,3.5388,3.4546,3.4326,3.5165,3.5355,3.6472,3.6719,3.5645,3.5394,3.4272,3.3972,3.5092,3.535,3.6738,3.704,3.5715,3.5399,3.4,3.3619,3.502,3.5346,20.0,0.6706375000000001,LMO_24Ah,1000
3.4939,3.5179,3.5237,3.5,3.4953,3.4711,3.4651,3.4892,3.4944,3.5429,3.5539,3.5067,3.4962,3.4475,3.4354,3.4839,3.4942,3.5669,3.5829,3.5123,3.4967,3.4237,3.4054,3.4781,3.4939,3.5906,3.6112,3.5181,3.4972,3.4001,3.3752,3.4725,3.4934,3.614,3.6393,3.5236,3.4979,3.3766,3.345,3.4667,3.4932,20.0,0.76035,LMO_24Ah,1000
3.4249,3.4447,3.4497,3.4302,3.4263,3.4066,3.4015,3.421,3.4256,3.4649,3.4746,3.4358,3.427,3.3877,3.3775,3.4165,3.4252,3.4844,3.4985,3.4409,3.4277,3.3682,3.3531,3.4117,3.4249,3.5039,3.5223,3.4456,3.4282,3.3491,3.3283,3.407,3.4244,3.523,3.5455,3.4505,3.4286,3.3301,3.3039,3.4021,3.424,20.0,0.8154041666666667,LMO_24Ah,1000
3.4412,3.4616,3.4667,3.4467,3.4426,3.4223,3.417,3.437,3.4418,3.4825,3.4925,3.4526,3.4433,3.4026,3.3919,3.4323,3.4414,3.5027,3.5171,3.4579,3.444,3.3828,3.3666,3.4274,3.441,3.5223,3.5415,3.4628,3.4444,3.3629,3.341,3.4223,3.4407,3.5425,3.5659,3.4679,3.4451,3.3431,3.3157,3.4172,3.4403,20.0,0.8017541666666667,LMO_24Ah,1000
3.457,3.479,3.4842,3.4628,3.4586,3.4367,3.4312,3.453,3.4577,3.5014,3.5114,3.4686,3.4593,3.4154,3.4045,3.4481,3.4574,3.5232,3.5378,3.4737,3.4598,3.394,3.3775,3.443,3.457,3.5446,3.5636,3.479,3.4604,3.3726,3.3503,3.4381,3.4567,3.5657,3.5892,3.4841,3.4609,3.3513,3.3234,3.4326,3.4563,20.0,0.7800291666666667,LMO_24Ah,1000
3.4347,3.4528,3.4574,3.4398,3.4361,3.4182,3.4135,3.4312,3.4353,3.4712,3.4802,3.4449,3.4368,3.4007,3.3914,3.427,3.4349,3.489,3.5023,3.4495,3.4375,3.3831,3.3691,3.4223,3.4346,3.5067,3.5241,3.454,3.4379,3.3657,3.3466,3.4182,3.4342,3.5241,3.5459,3.4586,3.4384,3.3484,3.3241,3.4138,3.4339,20.0,0.7973083333333334,LMO_24Ah,1000
3.4632,3.4872,3.493,3.4697,3.4646,3.4409,3.4346,3.4583,3.4637,3.5116,3.5229,3.4763,3.4653,3.4177,3.4049,3.4526,3.4635,3.5352,3.5517,3.4821,3.466,3.3942,3.375,3.4468,3.4632,3.5587,3.5799,3.4879,3.4665,3.3705,3.3447,3.4409,3.4628,3.582,3.6078,3.4939,3.467,3.3473,3.3143,3.4344,3.4623,20.0,0.792125,LMO_24Ah,1000
3.4658,3.4902,3.496,3.4721,3.4672,3.4428,3.4365,3.4609,3.4663,3.5153,3.5265,3.4788,3.4679,3.4189,3.4065,3.4553,3.466,3.5395,3.5559,3.4844,3.4686,3.3947,3.3759,3.4495,3.4656,3.5636,3.5848,3.4904,3.4691,3.3706,3.345,3.4435,3.4653,3.5873,3.6133,3.4962,3.4697,3.3466,3.3138,3.4375,3.4649,20.0,0.7840458333333333,LMO_24Ah,1000
3.4744,3.4953,3.5002,3.4795,3.4758,3.4549,3.4498,3.4707,3.4749,3.5169,3.5262,3.4853,3.4767,3.4346,3.4247,3.4663,3.4748,3.5378,3.5515,3.49,3.4772,3.4138,3.3989,3.4618,3.4742,3.5583,3.5764,3.4946,3.4777,3.3935,3.3731,3.457,3.4739,3.5787,3.601,3.4995,3.4783,3.3729,3.3475,3.4523,3.4735,20.0,0.7370166666666668,LMO_24Ah,1000
3.4328,3.4514,3.4561,3.4379,3.4342,3.4158,3.411,3.4293,3.4335,3.4705,3.4797,3.4433,3.4351,3.3979,3.3884,3.4251,3.4331,3.489,3.5025,3.4479,3.4356,3.3798,3.3654,3.4207,3.433,3.5074,3.525,3.4525,3.4363,3.3619,3.3424,3.4163,3.4324,3.5255,3.5469,3.4568,3.4367,3.3438,3.3194,3.4117,3.4321,20.0,0.8057500000000001,LMO_24Ah,1000
3.4576,3.4813,3.4869,3.4637,3.4591,3.4354,3.4296,3.453,3.4583,3.5055,3.5164,3.4702,3.4598,3.4124,3.4005,3.4477,3.4581,3.5288,3.5446,3.476,3.4605,3.3894,3.371,3.4421,3.4576,3.552,3.5727,3.4814,3.4609,3.3661,3.3415,3.4363,3.4572,3.5748,3.5998,3.4869,3.4614,3.3431,3.3117,3.4303,3.4567,20.0,0.7952458333333333,LMO_24Ah,1000
3.4579,3.4765,3.4811,3.4628,3.4595,3.4409,3.4363,3.4546,3.4586,3.4958,3.5044,3.4679,3.4602,3.423,3.4138,3.4507,3.4584,3.5141,3.5267,3.4723,3.4607,3.4049,3.391,3.4463,3.4579,3.5322,3.549,3.4767,3.4611,3.3866,3.3682,3.4421,3.4576,3.5504,3.571,3.4809,3.4616,3.3685,3.3452,3.4379,3.4572,20.0,0.8001916666666666,LMO_24Ah,1000
3.5039,3.5292,3.5352,3.5102,3.5053,3.48,3.4739,3.499,3.5044,3.5552,3.5666,3.5171,3.5062,3.4554,3.443,3.4935,3.5043,3.5801,3.5968,3.523,3.5069,3.4307,3.4117,3.4876,3.5039,3.605,3.6264,3.5288,3.5074,3.4059,3.38,3.4816,3.5034,3.6296,3.6556,3.5348,3.5079,3.3812,3.3485,3.4753,3.503,20.0,0.7358583333333333,LMO_24Ah,1000
3.4839,3.5025,3.5072,3.4892,3.4855,3.467,3.4623,3.4806,3.4846,3.5218,3.5308,3.4946,3.4863,3.4493,3.4398,3.4765,3.4844,3.5401,3.5534,3.4992,3.4869,3.4312,3.417,3.4719,3.4839,3.5581,3.5757,3.5035,3.4874,3.4133,3.394,3.4674,3.4835,3.5764,3.598,3.5081,3.4879,3.3954,3.3712,3.463,3.4832,20.0,0.7241083333333332,LMO_24Ah,1000
3.4323,3.4504,3.4549,3.4372,3.4337,3.4156,3.411,3.4289,3.4328,3.469,3.4777,3.4425,3.4346,3.3982,3.3891,3.4249,3.4326,3.4869,3.5,3.447,3.4351,3.3808,3.3668,3.4205,3.4321,3.5048,3.5218,3.4514,3.4356,3.3631,3.3445,3.4165,3.4319,3.5225,3.5434,3.4556,3.4361,3.3455,3.3224,3.4119,3.4316,20.0,0.8061666666666666,LMO_24Ah,1000
3.4486,3.4688,3.4739,3.4542,3.4502,3.4302,3.4251,3.4449,3.4493,3.4895,3.4993,3.46,3.4509,3.4107,3.4003,3.4402,3.4491,3.5095,3.5237,3.4649,3.4516,3.391,3.3754,3.4354,3.4486,3.5292,3.548,3.4697,3.4521,3.3715,3.3499,3.4305,3.4484,3.549,3.572,3.4749,3.4526,3.3517,3.325,3.4254,3.4479,20.0,0.801025,LMO_24Ah,1000
3.4711,3.4953,3.5013,3.4774,3.4725,3.4482,3.4421,3.4663,3.4718,3.5204,3.5318,3.4842,3.4735,3.4247,3.4123,3.4607,3.4714,3.5443,3.5611,3.49,3.4741,3.4007,3.3819,3.4547,3.4711,3.5683,3.5899,3.4962,3.4746,3.3768,3.3513,3.4489,3.4707,3.5919,3.6184,3.502,3.4751,3.3534,3.321,3.4426,3.4702,20.0,0.726025,LMO_24Ah,1000
3.4588,3.4816,3.4872,3.4646,3.4602,3.4372,3.4316,3.4544,3.4593,3.5051,3.5157,3.4707,3.4609,3.4149,3.4035,3.4491,3.459,3.5278,3.5432,3.4763,3.4614,3.3922,3.3749,3.4437,3.4586,3.5504,3.5704,3.4818,3.4621,3.3698,3.3461,3.4382,3.4583,3.5725,3.5971,3.4872,3.4625,3.3473,3.3178,3.4326,3.4579,20.0,0.778525,LMO_24Ah,1000
3.4772,3.5032,3.509,3.4835,3.4786,3.4528,3.4467,3.4723,3.4777,3.5297,3.5408,3.4902,3.4795,3.4275,3.4151,3.467,3.4776,3.5555,3.5713,3.496,3.48,3.4019,3.3833,3.4611,3.4772,3.5808,3.6015,3.5018,3.4806,3.3764,3.3506,3.4551,3.4767,3.6059,3.6312,3.5076,3.4813,3.351,3.3183,3.4489,3.4765,20.0,0.7694416666666667,LMO_24Ah,1000
3.433,3.4526,3.4574,3.4381,3.4344,3.4149,3.41,3.4293,3.4337,3.4727,3.482,3.4437,3.4351,3.3961,3.3863,3.4251,3.4333,3.492,3.5055,3.4482,3.4358,3.377,3.3622,3.4205,3.433,3.5111,3.5292,3.4532,3.4365,3.358,3.3382,3.4158,3.4326,3.5301,3.5522,3.4576,3.4368,3.3389,3.3138,3.4112,3.4321,20.0,0.8108041666666667,LMO_24Ah,1000
3.4237,3.4412,3.4456,3.4286,3.4251,3.4077,3.4033,3.4205,3.4244,3.4591,3.4677,3.4337,3.426,3.391,3.3821,3.4165,3.424,3.4763,3.489,3.4379,3.4265,3.374,3.3605,3.4121,3.4235,3.4934,3.5102,3.4423,3.427,3.3571,3.3389,3.408,3.4233,3.5106,3.5315,3.4465,3.4275,3.3401,3.3173,3.404,3.423,20.0,0.8134416666666667,LMO_24Ah,1000
3.6328,3.653,3.6545,3.6356,3.6338,3.6138,3.6122,3.6312,3.6333,3.6733,3.6763,3.6382,3.6342,3.5943,3.5912,3.6294,3.6333,3.6933,3.6975,3.6405,3.6347,3.5745,3.5697,3.6273,3.6331,3.713,3.7186,3.6426,3.6349,3.5548,3.5485,3.625,3.6328,3.7323,3.7395,3.6449,3.6352,3.5352,3.5271,3.6229,3.6328,30.0,0.7822208333333333,LMO_24Ah,100
3.6366,3.6547,3.6559,3.6389,3.6373,3.6194,3.6182,3.6354,3.637,3.673,3.6752,3.641,3.6379,3.6017,3.5994,3.6336,3.6368,3.6909,3.6942,3.6429,3.6382,3.584,3.5803,3.6319,3.6366,3.7086,3.713,3.6447,3.6384,3.5662,3.5615,3.6303,3.6366,3.7263,3.732,3.6466,3.6387,3.5485,3.5422,3.6284,3.6363,30.0,0.769775,LMO_24Ah,100
3.6008,3.6177,3.6189,3.6031,3.6019,3.5852,3.5841,3.5999,3.6017,3.6349,3.6373,3.6054,3.6026,3.569,3.5668,3.5985,3.6015,3.6515,3.6549,3.6075,3.6029,3.5529,3.5494,3.5968,3.6015,3.6682,3.6726,3.6094,3.6033,3.5366,3.5316,3.5952,3.6015,3.6847,3.6903,3.6115,3.6036,3.5201,3.5139,3.5934,3.6013,30.0,0.8261375000000001,LMO_24Ah,100
3.634,3.6549,3.6566,3.637,3.6349,3.6143,3.6126,3.6324,3.6347,3.6761,3.6793,3.6398,3.6356,3.5938,3.5903,3.6303,3.6345,3.6967,3.7014,3.6421,3.6359,3.5732,3.5682,3.6282,3.6345,3.7174,3.7234,3.6445,3.6361,3.5527,3.5459,3.6256,3.6342,3.7376,3.7451,3.6472,3.6366,3.5323,3.5236,3.6231,3.634,30.0,0.7983583333333333,LMO_24Ah,100
3.6143,3.63,3.631,3.6164,3.6152,3.5998,3.5987,3.6133,3.6147,3.6456,3.6479,3.6187,3.6157,3.5848,3.5824,3.6119,3.6147,3.661,3.6642,3.6205,3.6161,3.5697,3.5662,3.6103,3.6145,3.6763,3.6805,3.6222,3.6163,3.5545,3.5501,3.6087,3.6145,3.6914,3.6965,3.624,3.6166,3.5392,3.5337,3.607,3.6143,30.0,0.8073875,LMO_24Ah,100
3.6196,3.6356,3.6366,3.6217,3.6203,3.6043,3.6033,3.6182,3.6198,3.6514,3.6535,3.6235,3.6205,3.5887,3.5866,3.6166,3.6196,3.667,3.67,3.6252,3.6208,3.5732,3.5699,3.615,3.6194,3.6826,3.687,3.6268,3.621,3.5574,3.5531,3.6133,3.6191,3.6981,3.7037,3.6289,3.6214,3.5418,3.5364,3.6119,3.6191,30.0,0.8003291666666666,LMO_24Ah,100
3.6428,3.6658,3.6679,3.6461,3.6436,3.6208,3.6187,3.6407,3.6433,3.6891,3.693,3.6496,3.6442,3.5985,3.5943,3.638,3.6433,3.7118,3.7177,3.6524,3.6445,3.5759,3.5694,3.6354,3.6431,3.7342,3.7418,3.6552,3.6449,3.5534,3.5448,3.6326,3.6431,3.7565,3.7657,3.6584,3.6454,3.5311,3.5201,3.6296,3.6428,30.0,0.7896583333333332,LMO_24Ah,100
3.6092,3.6271,3.6284,3.6117,3.6101,3.5924,3.591,3.6078,3.6098,3.6452,3.6477,3.614,3.6105,3.575,3.5722,3.6061,3.6096,3.6628,3.6666,3.6161,3.6108,3.5576,3.5536,3.6041,3.6094,3.6805,3.6854,3.618,3.6112,3.5401,3.5346,3.6024,3.6092,3.6979,3.7039,3.6203,3.6115,3.5227,3.5158,3.6008,3.6092,30.0,0.8251083333333334,LMO_24Ah,100
3.618,3.6359,3.6373,3.6203,3.6189,3.6013,3.5999,3.617,3.6187,3.6542,3.6568,3.6229,3.6196,3.584,3.5813,3.6154,3.6187,3.6719,3.6756,3.625,3.6199,3.5664,3.5627,3.6136,3.6187,3.6896,3.6944,3.6268,3.6203,3.549,3.5438,3.6119,3.6184,3.707,3.713,3.6287,3.6205,3.5313,3.5248,3.6099,3.6182,30.0,0.8041916666666666,LMO_24Ah,100
3.6119,3.627,3.6287,3.6145,3.6126,3.5977,3.5959,3.6103,3.6124,3.6422,3.6456,3.6168,3.6129,3.5829,3.5794,3.6084,3.6124,3.657,3.6617,3.6189,3.6131,3.568,3.5627,3.6064,3.6122,3.6717,3.6779,3.6208,3.6133,3.5532,3.5462,3.6043,3.6122,3.6865,3.694,3.6226,3.6136,3.538,3.5292,3.6022,3.612,30.0,1.092525,LMO_24Ah,100
3.6538,3.6756,3.6775,3.6568,3.6545,3.6328,3.6308,3.6517,3.654,3.6977,3.7011,3.6593,3.6549,3.6112,3.6075,3.6496,3.654,3.7193,3.7244,3.6621,3.6552,3.5894,3.584,3.647,3.6537,3.7411,3.7476,3.6645,3.6556,3.5676,3.5604,3.6445,3.6535,3.7627,3.7708,3.667,3.6558,3.5459,3.5366,3.6419,3.6531,30.0,0.761075,LMO_24Ah,100
3.6379,3.6582,3.6598,3.6407,3.6387,3.6187,3.6171,3.6363,3.6384,3.6788,3.6819,3.6435,3.6393,3.5987,3.5955,3.6342,3.6382,3.6988,3.7033,3.6458,3.6396,3.5789,3.5741,3.6321,3.6382,3.7188,3.7248,3.648,3.64,3.559,3.5525,3.6298,3.638,3.7385,3.7458,3.6507,3.6403,3.539,3.5309,3.6277,3.6379,30.0,0.7737166666666666,LMO_24Ah,100
3.6084,3.6229,3.6243,3.6105,3.6089,3.5945,3.5931,3.6071,3.6087,3.6377,3.6403,3.6124,3.6092,3.5803,3.5773,3.6056,3.6087,3.6521,3.6559,3.6142,3.6094,3.5659,3.5615,3.6038,3.6085,3.6663,3.6712,3.6157,3.6098,3.5515,3.5457,3.6024,3.6085,3.6802,3.6863,3.6171,3.6098,3.5371,3.5301,3.6003,3.6084,30.0,1.1206625,LMO_24Ah,100
3.7139,3.7365,3.7381,3.7167,3.7149,3.6926,3.6909,3.7121,3.7142,3.7592,3.7622,3.7193,3.7153,3.6703,3.6672,3.71,3.7142,3.7815,3.7859,3.7218,3.7156,3.6482,3.6435,3.7079,3.7139,3.8036,3.8094,3.7242,3.716,3.6261,3.6196,3.7054,3.7137,3.8255,3.8329,3.7265,3.7163,3.6038,3.5957,3.7039,3.7137,30.0,0.6521666666666667,LMO_24Ah,100
3.6677,3.6898,3.6916,3.6707,3.6686,3.6468,3.6449,3.6658,3.6681,3.7119,3.7153,3.6735,3.6691,3.6252,3.6217,3.6637,3.6681,3.7335,3.7383,3.6761,3.6695,3.6036,3.5982,3.6616,3.6679,3.7553,3.7616,3.6786,3.6698,3.582,3.5748,3.6589,3.6677,3.7765,3.7844,3.6814,3.6702,3.5604,3.5513,3.6565,3.6675,30.0,0.7438291666666667,LMO_24Ah,100
3.6133,3.6282,3.6298,3.6154,3.6138,3.5989,3.5971,3.6117,3.6136,3.6435,3.6465,3.6177,3.6142,3.5841,3.5808,3.6101,3.6136,3.6584,3.6628,3.6196,3.6145,3.5692,3.5643,3.6084,3.6136,3.6733,3.6788,3.6215,3.6147,3.5543,3.5478,3.6064,3.6135,3.6879,3.6944,3.6231,3.615,3.5392,3.5311,3.6043,3.6133,30.0,1.117775,LMO_24Ah,100
3.608,3.6231,3.6249,3.6105,3.6087,3.5938,3.592,3.6064,3.6085,3.6386,3.6417,3.6129,3.6092,3.5789,3.5755,3.6047,3.6085,3.6535,3.6582,3.615,3.6094,3.5639,3.5589,3.6026,3.6085,3.6684,3.6744,3.617,3.6096,3.5492,3.542,3.6006,3.6085,3.683,3.6905,3.6189,3.6098,3.5341,3.5251,3.5985,3.6082,30.0,1.104579166666667,LMO_24Ah,100
3.6085,3.6249,3.6261,3.6108,3.6094,3.5933,3.592,3.6073,3.6091,3.6414,3.6438,3.6131,3.6098,3.5773,3.575,3.6059,3.6091,3.6575,3.6607,3.615,3.6103,3.5613,3.5578,3.6043,3.6089,3.6733,3.6777,3.6168,3.6105,3.5457,3.5408,3.6022,3.6087,3.6889,3.6946,3.6189,3.6108,3.5299,3.5239,3.6006,3.6085,30.0,0.8234416666666666,LMO_24Ah,100
3.6236,3.6426,3.644,3.6261,3.6245,3.6059,3.6045,3.6224,3.6243,3.6619,3.6644,3.6284,3.625,3.5873,3.5847,3.6206,3.6242,3.6805,3.6842,3.6305,3.6254,3.5689,3.5648,3.6189,3.624,3.6991,3.704,3.6326,3.6256,3.5501,3.5448,3.6171,3.6238,3.7177,3.7239,3.6347,3.6259,3.5315,3.5248,3.6152,3.6238,30.0,0.7983875,LMO_24Ah,100
3.6461,3.667,3.6686,3.6487,3.6468,3.6259,3.6243,3.6442,3.6463,3.6881,3.6914,3.6514,3.6473,3.6054,3.602,3.6421,3.6463,3.709,3.7135,3.654,3.6477,3.5848,3.5797,3.64,3.6463,3.7295,3.7356,3.6563,3.648,3.5643,3.5573,3.6375,3.6461,3.75,3.7574,3.6589,3.6484,3.5438,3.5353,3.6354,3.6459,30.0,0.7655791666666666,LMO_24Ah,100
3.6307,3.6486,3.6498,3.6329,3.6314,3.6138,3.6124,3.6294,3.631,3.6665,3.6691,3.6352,3.6319,3.5966,3.594,3.6277,3.631,3.6844,3.6879,3.6373,3.6322,3.5789,3.575,3.6259,3.6308,3.7021,3.7068,3.6389,3.6324,3.5611,3.5559,3.6242,3.6307,3.7195,3.7253,3.641,3.6328,3.5438,3.5376,3.6224,3.6305,30.0,0.7796375000000001,LMO_24Ah,100
3.6122,3.628,3.6291,3.6145,3.6133,3.598,3.5968,3.6115,3.6131,3.644,3.6461,3.6168,3.614,3.5831,3.581,3.6103,3.6131,3.6594,3.6626,3.6184,3.6143,3.568,3.5648,3.6087,3.6129,3.6747,3.6788,3.6203,3.6147,3.5527,3.5485,3.6073,3.6129,3.69,3.6953,3.6222,3.615,3.5376,3.5322,3.6061,3.6129,30.0,0.8063875,LMO_24Ah,100
3.7239,3.7481,3.7502,3.7276,3.7251,3.7012,3.6991,3.7219,3.7246,3.7725,3.7764,3.7307,3.7256,3.6777,3.6735,3.7195,3.7246,3.7962,3.802,3.7341,3.726,3.6544,3.648,3.7165,3.7244,3.8197,3.8273,3.737,3.7265,3.6308,3.6222,3.7137,3.7242,3.8431,3.8526,3.74,3.7267,3.6071,3.5964,3.7111,3.7242,30.0,0.6645541666666667,LMO_24Ah,100
3.7516,3.7785,3.7811,3.7558,3.7527,3.7263,3.7235,3.749,3.7523,3.8055,3.8104,3.7599,3.7534,3.6998,3.6944,3.7455,3.7521,3.8318,3.839,3.7634,3.7537,3.6735,3.6654,3.7425,3.752,3.8582,3.8675,3.7671,3.7541,3.6473,3.6361,3.7385,3.7518,3.884,3.8954,3.7709,3.7544,3.621,3.6073,3.7351,3.7516,30.0,0.6395541666666666,LMO_24Ah,100
3.6254,3.6431,3.6447,3.628,3.6263,3.6087,3.6073,3.6242,3.6259,3.6612,3.6638,3.6303,3.6268,3.5915,3.5887,3.6222,3.6257,3.6786,3.6824,3.6324,3.627,3.5741,3.5699,3.6203,3.6256,3.696,3.7012,3.6343,3.6273,3.5566,3.5511,3.6182,3.6254,3.7135,3.7197,3.6363,3.6275,3.539,3.5322,3.6164,3.6252,30.0,0.7896916666666667,LMO_24Ah,100
3.6668,3.6898,3.6919,3.6703,3.6681,3.6454,3.6433,3.6651,3.6677,3.713,3.717,3.6737,3.6688,3.6231,3.6191,3.6626,3.6677,3.7358,3.7414,3.6767,3.6691,3.6008,3.5945,3.6602,3.6677,3.7583,3.7655,3.6796,3.6696,3.5782,3.5701,3.6572,3.6675,3.7806,3.7894,3.6824,3.6698,3.5559,3.5455,3.6544,3.6672,30.0,0.7442208333333333,LMO_24Ah,100
3.6338,3.653,3.6545,3.6363,3.6347,3.6157,3.6143,3.6324,3.6343,3.6723,3.6751,3.6389,3.6352,3.5971,3.5941,3.6305,3.6342,3.6912,3.6951,3.6412,3.6356,3.5785,3.5741,3.6285,3.6342,3.71,3.7155,3.6433,3.6359,3.5597,3.5539,3.6266,3.634,3.7288,3.7355,3.6454,3.6361,3.5411,3.5337,3.6245,3.6338,30.0,0.7858583333333334,LMO_24Ah,100
3.6136,3.6293,3.6303,3.6157,3.6143,3.5985,3.5973,3.6122,3.6138,3.6452,3.6472,3.6173,3.6145,3.5829,3.5808,3.6108,3.6136,3.661,3.664,3.6191,3.6147,3.5675,3.5641,3.6091,3.6133,3.6763,3.6805,3.6208,3.615,3.5518,3.5473,3.6073,3.6131,3.6923,3.6974,3.6224,3.6152,3.536,3.5304,3.6059,3.6129,30.0,0.7951625,LMO_24Ah,100
3.6178,3.6368,3.6384,3.6205,3.6187,3.6001,3.5985,3.6164,3.6184,3.6559,3.6589,3.6229,3.6191,3.5815,3.5783,3.6145,3.6182,3.6745,3.6789,3.6252,3.6196,3.5629,3.5583,3.6124,3.6182,3.693,3.6988,3.6275,3.6198,3.5445,3.5383,3.6101,3.618,3.7116,3.7184,3.6296,3.6201,3.526,3.5181,3.608,3.6177,30.0,0.8155541666666667,LMO_24Ah,100
