expected_confidence,observed_confidence,calibration_error_obs_minus_exp,absolute_calibration_deviation,is_core_10_90
0.43434343434343436,0.6359375,0.20159406565656568,0.20159406565656568,1
0.4444444444444445,0.64765625,0.20321180555555557,0.20321180555555557,1
0.4545454545454546,0.65625,0.20170454545454541,0.20170454545454541,1
0.4646464646464647,0.66171875,0.19707228535353533,0.19707228535353533,1
0.4747474747474748,0.67109375,0.19634627525252524,0.19634627525252524,1
0.48484848484848486,0.68203125,0.19718276515151512,0.19718276515151512,1
0.494949494949495,0.690625,0.19567550505050507,0.19567550505050507,1
0.5050505050505051,0.70703125,0.20198074494949492,0.20198074494949492,1
0.5151515151515152,0.71796875,0.2028172348484848,0.2028172348484848,1
0.5252525252525253,0.73125,0.20599747474747465,0.20599747474747465,1
0.5353535353535354,0.7421875,0.20683396464646464,0.20683396464646464,1
0.5454545454545455,0.7484375,0.20298295454545445,0.20298295454545445,1
0.5555555555555556,0.75625,0.2006944444444444,0.2006944444444444,1
0.5656565656565657,0.765625,0.19996843434343425,0.19996843434343425,1
0.5757575757575758,0.77109375,0.19533617424242422,0.19533617424242422,1
0.5858585858585859,0.78046875,0.1946101641414142,0.1946101641414142,1
0.595959595959596,0.78671875,0.190759154040404,0.190759154040404,1
0.6060606060606061,0.79453125,0.18847064393939394,0.18847064393939394,1
0.6161616161616162,0.79609375,0.1799321338383838,0.1799321338383838,1
0.6262626262626263,0.80234375,0.17608112373737372,0.17608112373737372,1
0.6363636363636365,0.80703125,0.1706676136363635,0.1706676136363635,1
0.6464646464646465,0.81328125,0.16681660353535344,0.16681660353535344,1
0.6565656565656566,0.8203125,0.16374684343434343,0.16374684343434343,1
0.6666666666666667,0.82734375,0.1606770833333333,0.1606770833333333,1
0.6767676767676768,0.8359375,0.1591698232323232,0.1591698232323232,1
0.686868686868687,0.8421875,0.15531881313131302,0.15531881313131302,1
0.696969696969697,0.846875,0.14990530303030303,0.14990530303030303,1
0.7070707070707072,0.85703125,0.14996054292929284,0.14996054292929284,1
0.7171717171717172,0.86171875,0.14454703282828274,0.14454703282828274,1
0.7272727272727273,0.86796875,0.14069602272727266,0.14069602272727266,1
0.7373737373737375,0.87265625,0.13528251262626256,0.13528251262626256,1
0.7474747474747475,0.88125,0.13377525252525246,0.13377525252525246,1
0.7575757575757577,0.890625,0.13304924242424232,0.13304924242424232,1
0.7676767676767677,0.89921875,0.13154198232323222,0.13154198232323222,1
0.7777777777777778,0.9078125,0.13003472222222223,0.13003472222222223,1
0.787878787878788,0.915625,0.12774621212121207,0.12774621212121207,1
0.797979797979798,0.92109375,0.12311395202020203,0.12311395202020203,1
0.8080808080808082,0.93203125,0.1239504419191918,0.1239504419191918,1
0.8181818181818182,0.94453125,0.1263494318181818,0.1263494318181818,1
0.8282828282828284,0.9640625,0.13577967171717165,0.13577967171717165,1
0.8383838383838385,0.9828125,0.14442866161616152,0.14442866161616152,1
0.8484848484848485,1.0,0.1515151515151515,0.1515151515151515,1
0.8585858585858587,1.0,0.14141414141414133,0.14141414141414133,1
0.8686868686868687,1.0,0.13131313131313127,0.13131313131313127,1
0.8787878787878789,1.0,0.1212121212121211,0.1212121212121211,1
0.888888888888889,1.0,0.11111111111111105,0.11111111111111105,1
0.8989898989898991,1.0,0.10101010101010088,0.10101010101010088,1
0.9090909090909092,1.0,0.09090909090909083,0.09090909090909083,0
0.9191919191919192,1.0,0.08080808080808077,0.08080808080808077,0
