expected_confidence,observed_confidence,calibration_error_obs_minus_exp,absolute_calibration_deviation,is_core_10_90
0.42424242424242425,0.46328125,0.039038825757575724,0.039038825757575724,1
0.43434343434343436,0.47578125,0.041437815656565624,0.041437815656565624,1
0.4444444444444445,0.4875,0.043055555555555514,0.043055555555555514,1
0.4545454545454546,0.50078125,0.04623579545454537,0.04623579545454537,1
0.4646464646464647,0.51171875,0.047072285353535304,0.047072285353535304,1
0.4747474747474748,0.52578125,0.05103377525252517,0.05103377525252517,1
0.48484848484848486,0.5375,0.052651515151515116,0.052651515151515116,1
0.494949494949495,0.54765625,0.05270675505050498,0.05270675505050498,1
0.5050505050505051,0.56171875,0.05666824494949496,0.05666824494949496,1
0.5151515151515152,0.5734375,0.058285984848484795,0.058285984848484795,1
0.5252525252525253,0.58984375,0.0645912247474747,0.0645912247474747,1
0.5353535353535354,0.6046875,0.06933396464646469,0.06933396464646469,1
0.5454545454545455,0.615625,0.07017045454545445,0.07017045454545445,1
0.5555555555555556,0.6296875,0.07413194444444438,0.07413194444444438,1
0.5656565656565657,0.6421875,0.07653093434343428,0.07653093434343428,1
0.5757575757575758,0.65859375,0.08283617424242418,0.08283617424242418,1
0.5858585858585859,0.6734375,0.08757891414141417,0.08757891414141417,1
0.595959595959596,0.6828125,0.08685290404040402,0.08685290404040402,1
0.6060606060606061,0.68671875,0.08065814393939397,0.08065814393939397,1
0.6161616161616162,0.696875,0.08071338383838378,0.08071338383838378,1
0.6262626262626263,0.70390625,0.07764362373737366,0.07764362373737366,1
0.6363636363636365,0.71796875,0.08160511363636358,0.08160511363636358,1
0.6464646464646465,0.72890625,0.08244160353535346,0.08244160353535346,1
0.6565656565656566,0.7375,0.08093434343434347,0.08093434343434347,1
0.6666666666666667,0.74765625,0.08098958333333328,0.08098958333333328,1
0.6767676767676768,0.75859375,0.08182607323232316,0.08182607323232316,1
0.686868686868687,0.7703125,0.083443813131313,0.083443813131313,1
0.696969696969697,0.7875,0.09053030303030296,0.09053030303030296,1
0.7070707070707072,0.79609375,0.08902304292929286,0.08902304292929286,1
0.7171717171717172,0.80546875,0.08829703282828272,0.08829703282828272,1
0.7272727272727273,0.81328125,0.08600852272727266,0.08600852272727266,1
0.7373737373737375,0.821875,0.08450126262626256,0.08450126262626256,1
0.7474747474747475,0.83046875,0.08299400252525246,0.08299400252525246,1
0.7575757575757577,0.8375,0.07992424242424234,0.07992424242424234,1
0.7676767676767677,0.84453125,0.07685448232323222,0.07685448232323222,1
0.7777777777777778,0.85,0.07222222222222219,0.07222222222222219,1
0.787878787878788,0.85546875,0.06758996212121204,0.06758996212121204,1
0.797979797979798,0.86328125,0.06530145202020199,0.06530145202020199,1
0.8080808080808082,0.86875,0.060669191919191845,0.060669191919191845,1
0.8181818181818182,0.875,0.05681818181818177,0.05681818181818177,1
0.8282828282828284,0.878125,0.049842171717171646,0.049842171717171646,1
0.8383838383838385,0.88203125,0.04364741161616159,0.04364741161616159,1
0.8484848484848485,0.8890625,0.04057765151515147,0.04057765151515147,1
0.8585858585858587,0.89765625,0.03907039141414137,0.03907039141414137,1
0.8686868686868687,0.9046875,0.03600063131313125,0.03600063131313125,1
0.8787878787878789,0.91640625,0.03761837121212108,0.03761837121212108,1
0.888888888888889,0.92734375,0.03845486111111107,0.03845486111111107,1
0.8989898989898991,0.934375,0.03538510101010084,0.03538510101010084,1
0.9090909090909092,0.946875,0.03778409090909085,0.03778409090909085,0
0.9191919191919192,0.953125,0.03393308080808077,0.03393308080808077,0
0.9292929292929294,0.96171875,0.03242582070707056,0.03242582070707056,0
