final_stage,val_cls_acc,val_soc_rmse,val_soc_mae,val_soc_mape,val_soc_medape,val_soh_rmse,val_soh_mae,val_soh_mape,val_soh_medape,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,n_train,n_val,n_test,num_classes,device,elapsed_sec
finetune,0.9666666666666667,0.29568221342194967,0.18533006618803768,113.29723833347445,21.351444958045914,0.5455154469847155,0.3684165565196571,125.26516510902896,40.19935456318546,6.580183147706471,4.124379901585659,10.189974594433831,5.994146300246957,0.0578798850323627,0.039089466766234704,5.224098785903204,3.1609123093461795,0.8875,0.3786419070122872,0.204820427611412,87.38503224454507,18.984620540980405,0.6299870879005256,0.40819633574974434,226.11432232221256,50.93513166770816,8.426388137125388,4.558123095998839,11.08517203802742,6.166330107422443,0.06684243392392342,0.04331015210370183,5.376307316388899,2.8747555852920494,68163,510,1280,8,cpu,5297.037631750107
