order,epoch,train_loss,train_cls_acc,val_loss,val_cls_acc,val_soc_rmse_raw,val_soc_mae_raw,val_soc_mape_raw,val_soc_medape_raw,val_soh_rmse_raw,val_soh_mae_raw,val_soh_mape_raw,val_soh_medape_raw,val_score,elapsed_sec
M_SOH_SOC,0,3.3349784624023564,0.375766556145653,1.2016778010948033,0.5666666666666667,18.0604750326984,12.53613378234571,35.10264891137919,18.241110678913913,0.11134959879426591,0.09063762543882203,11.813253972696172,9.702769585966953,0.19020016815818847,129.28745865821838
M_SOH_SOC,1,2.094635200054166,0.581056893870485,1.035636171172647,0.5941176470588235,16.253960669404904,11.012652361275018,35.556873720061525,14.979994262915557,0.10196168670073116,0.08286987542744124,10.730667931638854,8.623176026046922,0.2718541839087295,245.8742561340332
M_SOH_SOC,2,1.5193935796158935,0.6813767201666617,0.879973178283841,0.7235294117647059,17.054440551728455,11.66840814034656,29.735727850046604,17.79176172915426,0.11150320463606211,0.08582829170375333,11.463850366212352,7.672545233161505,0.39216088980993324,363.08556056022644
M_SOH_SOC,3,1.1461542031651024,0.7375517150318359,0.6896619207718793,0.7901960784313725,15.267381356615058,9.489815782829607,24.36382088447853,12.744532494803334,0.0995406925014166,0.07873012032393256,10.290813343282485,7.4990277817661335,0.5127701978480166,489.31396985054016
M_SOH_SOC,4,0.8279710220222354,0.7722191250256741,0.6949704220481947,0.7372549019607844,15.521953540958503,10.595664290805667,29.429579915834836,14.944481753324578,0.08981124347671916,0.07197994260468224,9.187059696696066,7.329997891341238,0.4412101266007138,606.2625589370728
M_SOH_SOC,5,0.541402084637981,0.7957659693084123,0.6716343578170327,0.7470588235294118,14.663276600732852,9.516464050630349,23.462791157594335,13.174592172889984,0.09297866756395089,0.07565629595884138,9.784693734985149,8.082577277590527,0.45366135624870135,746.2815420627594
M_SOH_SOC,6,0.3103270137589154,0.8128869458055809,0.5678487990416733,0.7784313725490196,15.600221645918896,10.452528524785889,27.73853346376613,14.494977312204346,0.09122832734623879,0.07175512994251067,9.417390529264246,7.355291028770834,0.48637577885155947,881.1934151649475
M_SOH_SOC,7,0.16171459720731884,0.8231565975176784,0.4911684099365683,0.807843137254902,13.502792824174069,8.976253994617815,24.95033706686225,12.54930561153359,0.09367774521955707,0.07313035732713559,9.618970796617296,6.395407908585085,0.5544419229678643,1000.2534301280975
M_SOH_SOC,8,0.03783993461592293,0.83383703529826,0.5088890808470109,0.792156862745098,13.88626234431615,9.129743924600008,22.719733554505442,13.018875375972687,0.08585199024398017,0.067356180665312,8.732325480733783,6.2575485230475305,0.5368171385244205,1117.5428805351257
M_SOH_SOC,9,-0.1341327542208411,0.8461312754907426,0.5856106211157406,0.7333333333333333,13.821095190760136,8.879027929150576,20.658755149981623,12.176260980868255,0.09251961767252442,0.07416165491904575,9.478460218248276,7.584315604145596,0.45988441144173875,1258.6873729228973
M_SOH_SOC,10,-0.22649325184452573,0.8546110736187319,0.5100920983389312,0.8058823529411765,12.949124990228437,7.742176823850468,18.043059839383286,11.038639114440413,0.08770852866235171,0.06703993998944074,8.884659872757414,5.721437646023301,0.5810672088763064,1381.217598438263
M_SOH_SOC,11,-0.3105924821530271,0.8591443913030721,0.4624149804021798,0.8196078431372549,13.554492861137867,8.41362614947968,19.732650736396057,11.106125711512947,0.08288047384571123,0.06685697304595739,8.577050735975828,6.568240066053447,0.5771817847010565,1504.1606767177582
M_SOH_SOC,12,-0.4463220688348183,0.8690472697397377,0.4845673831070171,0.8,13.391825605160424,8.766117613681264,22.231752157316638,13.176750147955042,0.09836720515858352,0.07713020360783458,10.24306083427211,7.174620056621061,0.5247400973880284,1619.8134422302246
M_SOH_SOC,13,-0.5202025303989365,0.8752237316980136,0.5813493631634058,0.792156862745098,13.957286514528128,8.668651378208722,20.367745995854136,11.044976289324069,0.08874058453965308,0.07093214384130883,9.42941768221637,6.586803104184593,0.5499710377681655,1735.7408311367035
M_SOH_SOC,14,-0.6141694998178701,0.8787594260731786,0.47719892158227806,0.8019607843137255,15.01339305427813,10.120854632131323,27.470602500928884,12.828804233619415,0.09508433055153707,0.07376485252342663,9.951247153259024,6.538551694595439,0.5429017080856225,1851.700982093811
M_SOH_SOC,15,-0.6851660369067316,0.8879287579589801,0.5826650003592173,0.788235294117647,13.507411262058714,8.24154267783955,19.313911556881823,10.39307635684469,0.08514872682687205,0.06587922203828069,8.764481141292569,5.842717811190992,0.5674501743253804,1967.8452920913696
M_SOH_SOC,16,-0.7474451311616241,0.8930635838150289,0.5461783662730573,0.8058823529411765,13.160509497004071,7.317843846085362,15.49469158898579,9.415557409012639,0.08224723199900649,0.06401901012754736,8.149557367374248,6.080779212916621,0.5901111945927177,2098.7511632442474
M_SOH_SOC,17,-0.8299949931054639,0.898579853877527,0.3332261502742767,0.8509803921568627,12.287385424366482,7.5633206070460925,17.795427840937748,10.546443197096462,0.08211957881859902,0.06356417339080347,8.135647400199737,5.564329010212731,0.6342293799816434,2216.0223717689514
M_SOH_SOC,18,-0.885804176013139,0.9038760599747659,0.4618085012716405,0.8490196078431372,13.554268277962752,8.908533970167834,22.055408110129378,11.730011165547197,0.08158290742193182,0.0625245833899323,8.246937321241083,5.1462451199323365,0.6287945937890186,2336.4590735435486
M_SOH_SOC,19,-0.8912980178941818,0.9048149995598721,0.3515217733733794,0.8686274509803922,11.493049506977862,6.279382532861284,14.277128450295297,8.54403132065,0.0767603528340085,0.05832935157120748,7.753071086166092,4.985281638127699,0.6834815050113382,2457.9101147651672
M_SOH_SOC,20,-0.9005858612670568,0.90714767759162,0.39689681559216744,0.8607843137254902,13.146548173745702,7.973716961611974,18.655371784170807,9.843113000756787,0.08690444168415976,0.06662716253193679,8.99992037693013,5.58953235373769,0.6505625366431685,2593.7757227420807
M_SOH_SOC,21,-0.9991158981151989,0.913588216308207,0.36835941362614727,0.8686274509803922,12.345772857178458,6.867859879435738,14.931007782667091,8.257819350083212,0.07509681633351421,0.05635413217534752,7.577853459465897,4.647778840407355,0.693093680671413,2720.289875984192
